"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_1_run.csv",,,,"Date:","14 Apr 2020 08:36:50 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 09:09:10,16.049,0.988,82.963,0,0,0,0,261180,1832220,3805847552,798420992,466538496,14631940096,1248,73597
14-04 09:09:11,13.819,0.503,85.427,0.251,0,0,16384,231073,1628372,3805843456,798420992,466542592,14631940096,1248,73597
14-04 09:09:12,16.250,0.500,83.250,0,0,0,36864,187930,1324489,3804573696,799690752,466542592,14631940096,1248,73597
14-04 09:09:13,14.536,0.752,84.712,0,0,0,57344,198890,1400733,3804573696,799690752,466542592,14631940096,1248,73597
14-04 09:09:14,13,0.250,86.750,0,0,0,0,174355,1223337,3804573696,799690752,466542592,14631940096,1248,73597
14-04 09:09:15,13.784,0.251,85.965,0,0,0,0,181303,1280965,3804573696,799690752,466542592,14631940096,1248,73597
14-04 09:09:16,12.814,0,87.186,0,0,0,0,155804,1102189,3804573696,799690752,466542592,14631940096,1248,73597
14-04 09:09:17,12.469,0.748,86.534,0.249,0,0,16384,160086,1140155,3804569600,799690752,466546688,14631940096,1248,73597
14-04 09:09:18,13.065,0.251,86.683,0,0,0,0,172646,1218355,3804565504,799690752,466546688,14631944192,1248,73597
14-04 09:09:19,13.750,0.250,86,0,0,0,0,224593,1568977,3804565504,799690752,466546688,14631944192,1248,73597
14-04 09:09:20,15.500,0.500,84,0,0,0,0,200541,1403559,3804561408,799690752,466546688,14631948288,1248,73597
14-04 09:09:21,13.784,0.251,85.965,0,0,0,40960,178482,1262196,3804815360,799436800,466546688,14631948288,1248,73597
14-04 09:09:22,13.198,0.254,86.294,0.254,0,0,61440,205002,1445525,3804807168,799436800,466554880,14631948288,1248,73597
14-04 09:09:23,14.787,0.501,84.712,0,0,0,4096,184269,1286399,3804553216,799690752,466554880,14631948288,1248,73597
14-04 09:09:24,13.283,0.251,86.466,0,0,0,0,209113,1483132,3804553216,799690752,466554880,14631948288,1248,73597
14-04 09:09:25,15.881,0.993,83.127,0,0,0,49152,255313,1794506,3804553216,799690752,466554880,14631948288,1248,73597
14-04 09:09:26,15.711,0.499,83.791,0,0,0,0,227293,1605068,3804553216,799690752,466554880,14631948288,1248,73597
14-04 09:09:27,13.750,0.750,85.250,0.250,0,0,16384,212427,1486598,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:28,13.534,0.501,85.965,0,0,0,32768,187250,1322913,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:29,14.066,0.256,85.678,0,0,0,0,219985,1547297,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:30,15.365,0.252,84.383,0,0,0,0,237896,1669624,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:31,13.250,0.750,86,0,0,0,0,181982,1285411,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:32,13.350,0.252,86.398,0,0,0,57344,207320,1483116,3804549120,799690752,466558976,14631948288,1248,73597
14-04 09:09:33,12.531,0.251,86.967,0.251,0,0,28672,160893,1122857,3804536832,799690752,466567168,14631952384,1248,73597
14-04 09:09:34,15,0.750,84.250,0,0,0,0,189593,1340771,3804536832,799690752,466567168,14631952384,1248,73597
14-04 09:09:35,13.452,0.508,86.041,0,0,0,12288,166238,1163263,3804536832,799690752,466567168,14631952384,1248,73597
14-04 09:09:36,13.602,0.504,85.894,0,0,0,0,161439,1139780,3804536832,799690752,466567168,14631952384,1248,73597
14-04 09:09:37,13.384,0.505,86.111,0,0,0,0,177763,1259714,3804536832,799690752,466567168,14631952384,1248,73597
14-04 09:09:38,14.286,1.253,84.461,0,0,0,53248,175182,1224848,3805802496,798420992,466567168,14631956480,1248,73597
14-04 09:09:39,12.121,0.505,87.121,0.253,0,0,28672,191095,1341039,3805798400,798420992,466571264,14631956480,1248,73597
14-04 09:09:40,11.779,0.501,87.719,0,0,0,0,186930,1323270,3805798400,798420992,466571264,14631956480,1248,73597
14-04 09:09:41,13.500,0.250,86.250,0,0,0,0,170483,1203711,3805798400,798420992,466571264,14631956480,1248,73597
14-04 09:09:42,15.920,0.498,83.582,0,0,0,36864,178301,1259446,3804528640,799690752,466571264,14631956480,1248,73597
14-04 09:09:43,14.963,0.499,84.539,0,0,0,77824,209991,1468901,3804528640,799690752,466571264,14631956480,1248,73597
14-04 09:09:44,13.317,0.251,86.432,0,0,0,0,174598,1238981,3804528640,799690752,466571264,14631956480,1248,73597
14-04 09:09:45,14.035,0.251,85.464,0.251,0,0,16384,188198,1326880,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:46,13.819,0.503,85.678,0,0,0,0,184380,1302159,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:47,13.250,0.250,86.500,0,0,0,0,183964,1300162,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:48,12.189,0.995,86.816,0,0,0,0,158691,1119422,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:49,12.060,0.503,87.437,0,0,0,0,158302,1102457,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:50,12.626,0.253,87.121,0,0,0,0,163857,1160138,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:51,14.394,0.253,85.101,0.253,0,0,36864,222429,1567834,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:52,14,1,85,0,0,0,12288,184695,1301006,3804516352,799690752,466579456,14631960576,1248,73597
14-04 09:09:53,13.500,0.500,86,0,0,0,4096,185669,1305601,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:54,13.568,0.503,85.930,0,0,0,0,174017,1221625,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:55,14.721,0.508,84.772,0,0,0,0,232377,1648730,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:56,13.854,0.504,85.390,0.252,0,0,45056,183269,1300055,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:57,15.500,0.750,83.750,0,0,0,0,224216,1567941,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:58,14.106,0.504,85.390,0,0,0,28672,202051,1427649,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:09:59,12.750,0.500,86.750,0,0,0,0,172986,1221480,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:10:00,12.782,0.251,86.967,0,0,0,0,163541,1157549,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:10:01,15.075,0.251,84.673,0,0,0,40960,197854,1385456,3804512256,799690752,466579456,14631964672,1248,73597
14-04 09:10:02,14.787,0.752,84.211,0.251,0,0,16384,224975,1587042,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:03,13.636,0.253,86.111,0,0,0,65536,208707,1468510,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:04,13.671,0.253,86.076,0,0,0,0,175218,1241838,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:05,11.558,1.256,87.186,0,0,0,0,172857,1221748,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:06,11.869,0.505,87.626,0,0,0,16384,156944,1119333,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:07,14.677,0.249,85.075,0,0,0,0,234030,1630716,3804504064,799690752,466587648,14631964672,1248,73597
14-04 09:10:08,15.190,0.506,84.051,0.253,0,0,49152,256004,1812256,3804495872,799690752,466591744,14631968768,1248,73597
14-04 09:10:09,16.169,0.746,83.085,0,0,0,0,245320,1746785,3804495872,799690752,466591744,14631968768,1248,73597
14-04 09:10:10,14.070,0.251,85.678,0,0,0,0,189884,1326127,3804491776,799690752,466591744,14631972864,1248,73597
14-04 09:10:11,14.070,0.251,85.678,0,0,0,0,189573,1343360,3804491776,799690752,466591744,14631972864,1248,73597
14-04 09:10:12,14.573,0.754,84.673,0,0,0,36864,175017,1242252,3804483584,799698944,466591744,14631972864,1248,73597
14-04 09:10:13,14.888,0.496,84.119,0.496,0,0,81920,211448,1503635,3804483584,799698944,466599936,14631964672,1248,73597
14-04 09:10:14,13.250,0.250,86.500,0,0,0,0,168930,1201122,3804606464,799563776,466599936,14631976960,1248,73597
14-04 09:10:15,12.911,0.253,86.835,0,0,0,0,185232,1302912,3804606464,799563776,466599936,14631976960,1248,73597
14-04 09:10:16,14.851,0.495,84.653,0,0,0,0,197160,1384344,3804606464,799563776,466599936,14631976960,1248,73597
14-04 09:10:17,15.578,0.503,83.920,0,0,0,0,233378,1631604,3804606464,799563776,466599936,14631976960,1248,73597
14-04 09:10:18,14.646,0.253,84.848,0.253,0,0,40960,222407,1567298,3804598272,799563776,466608128,14631976960,1248,73597
14-04 09:10:19,14.500,0.250,85.250,0,0,0,0,193147,1361397,3804598272,799563776,466608128,14631976960,1248,73597
14-04 09:10:20,13.568,0.251,86.181,0,0,0,0,191292,1343628,3804598272,799563776,466608128,14631976960,1248,73597
14-04 09:10:21,14.322,0.251,85.427,0,0,0,40960,167500,1180496,3804704768,799457280,466608128,14631976960,1248,73597
14-04 09:10:22,13.466,0.748,85.786,0,0,0,0,171845,1204209,3804704768,799457280,466608128,14631976960,1248,73597
14-04 09:10:23,13.184,0.746,85.821,0.249,0,0,53248,175224,1222613,3804590080,799563776,466616320,14631976960,1248,73597
14-04 09:10:24,12.879,0.505,86.616,0,0,0,0,188274,1323270,3804590080,799563776,466616320,14631976960,1248,73597
14-04 09:10:25,14.750,0.500,84.750,0,0,0,0,195657,1384076,3804590080,799563776,466616320,14631976960,1248,73597
14-04 09:10:26,12.658,0.506,86.835,0,0,0,0,199045,1402113,3804590080,799563776,466616320,14631976960,1248,73597
14-04 09:10:27,13.819,0.251,85.930,0,0,0,32768,196774,1385295,3804590080,799563776,466616320,14631976960,1248,73597
14-04 09:10:28,12.658,0.253,87.089,0,0,0,0,184501,1302068,3804585984,799563776,466616320,14631981056,1248,73597
14-04 09:10:29,16.169,0.498,83.085,0.249,0,0,16384,233554,1650050,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:30,13.924,0.759,85.316,0,0,0,0,189498,1325075,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:31,11,0.500,88.500,0,0,0,0,175192,1238981,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:32,16.169,0.746,83.085,0,0,0,12288,223234,1567537,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:33,13.602,0.252,86.146,0,0,0,0,225904,1588234,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:34,14,0.500,85.500,0,0,0,0,192776,1363718,3804581888,799563776,466620416,14631981056,1248,73597
14-04 09:10:35,12.343,0.252,87.154,0.252,0,0,16384,160284,1123568,3804569600,799563776,466628608,14631985152,1248,73597
14-04 09:10:36,14.070,0.503,85.427,0,0,0,0,205648,1462166,3804569600,799563776,466628608,14631985152,1248,73597
14-04 09:10:37,15.404,0.505,84.091,0,0,0,81920,237676,1669195,3804569600,799563776,466628608,14631985152,1248,73597
14-04 09:10:38,12.814,0.503,86.683,0,0,0,4096,166807,1164165,3804569600,799563776,466628608,14631985152,1248,73597
14-04 09:10:39,13.602,0.756,85.642,0,0,0,0,207021,1463064,3804569600,799563776,466628608,14631985152,1248,73597
14-04 09:10:40,15.711,0.748,83.292,0.249,0,0,32768,230670,1629874,3804561408,799563776,466636800,14631985152,1248,73597
14-04 09:10:41,13.784,0.501,85.714,0,0,0,0,175944,1241357,3804561408,799563776,466636800,14631985152,1248,73597
14-04 09:10:42,14.824,1.005,84.171,0,0,0,94208,182566,1281640,3804434432,799690752,466636800,14631985152,1312,73597
14-04 09:10:43,14.214,0.499,85.287,0,0,0,0,186043,1303222,3804430336,799690752,466636800,14631989248,1312,73597
14-04 09:10:44,14.787,0.752,84.461,0,0,0,57344,239104,1689446,3804430336,799690752,466636800,14631989248,1312,73597
14-04 09:10:45,13.452,0.254,86.294,0,0,0,0,233664,1648998,3804430336,799690752,466636800,14631989248,1312,73597
14-04 09:10:46,13.250,0.500,86,0.250,0,0,16384,179206,1262319,3804430336,799690752,466644992,14631981056,1312,73597
14-04 09:10:47,13.400,0.496,85.856,0.248,0,0,12288,185457,1304753,3804422144,799690752,466644992,14631989248,1312,73597
14-04 09:10:48,11.587,0.504,87.909,0,0,0,0,161554,1138191,3804422144,799690752,466644992,14631989248,1312,73597
14-04 09:10:49,12.814,0,87.186,0,0,0,12288,183721,1285411,3804422144,799690752,466644992,14631989248,1312,73597
14-04 09:10:50,12.281,0.752,86.967,0,0,0,0,161853,1140316,3804422144,799690752,466644992,14631989248,1312,73597
14-04 09:10:51,11.307,0.503,88.191,0,0,0,20480,181761,1280541,3804418048,799690752,466644992,14631993344,1312,73597
14-04 09:10:52,12.944,0.254,86.802,0,0,0,45056,181621,1281817,3804418048,799690752,466653184,14631985152,1312,73597
14-04 09:10:53,15.500,0.500,83.750,0.250,0,0,28672,242270,1710625,3804405760,799690752,466657280,14631993344,1312,73597
14-04 09:10:54,15.038,0.501,84.461,0,0,0,0,271771,1896151,3804405760,799690752,466657280,14631993344,1312,73597
14-04 09:10:55,14.106,0.504,85.390,0,0,0,0,196423,1381755,3804405760,799690752,466657280,14631993344,1312,73597
14-04 09:10:56,14.888,0.496,84.615,0,0,0,0,185400,1302912,3804405760,799690752,466657280,14631993344,1312,73597
14-04 09:10:57,12.846,0,87.154,0,0,0,0,168987,1200872,3804405760,799690752,466657280,14631993344,1312,73597
14-04 09:10:58,14.177,0.759,84.810,0.253,0,0,49152,211191,1469834,3804405760,799690752,466661376,14631989248,1312,73597
14-04 09:10:59,14.646,0.505,84.848,0,0,0,0,204872,1442860,3804401664,799690752,466661376,14631993344,1312,73597
14-04 09:11:00,16.250,0.250,83.500,0,0,0,0,245582,1730131,3804401664,799690752,466661376,14631993344,1312,73597
14-04 09:11:01,14,0.250,85.750,0,0,0,0,198469,1403858,3804397568,799690752,466661376,14631997440,1312,73597
14-04 09:11:02,14.250,0.750,85,0,0,0,0,202753,1428024,3804397568,799690752,466661376,14631997440,1312,73597
14-04 09:11:03,15.075,0.503,84.422,0,0,0,12288,214903,1506347,3804393472,799690752,466661376,14632001536,1312,73597
14-04 09:11:04,15.711,0.499,83.541,0.249,0,0,16384,227721,1605570,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:05,10.886,0.506,88.608,0,0,0,0,180215,1263785,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:06,13.418,0.253,86.329,0,0,0,0,209541,1467044,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:07,12.814,0.754,86.432,0,0,0,0,205335,1445257,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:08,14.109,0.495,85.396,0,0,0,4096,173866,1221343,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:09,12.658,0,87.089,0.253,0,0,16384,177322,1242961,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:10,15.539,0.501,83.960,0,0,0,0,221789,1567711,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:11,14.610,0.252,85.139,0,0,0,0,220878,1547208,3804385280,799690752,466669568,14632001536,1312,73597
14-04 09:11:12,15.578,0.503,83.668,0.251,0,0,135168,200416,1422310,3803877376,800198656,466669568,14632001536,1280,73597
14-04 09:11:13,12.312,0.251,87.437,0,0,0,0,182726,1302555,3803877376,800198656,466669568,14632001536,1280,73597
14-04 09:11:14,11.471,0.499,87.781,0.249,0,0,32768,176255,1245052,3803869184,800198656,466677760,14632001536,1280,73597
14-04 09:11:15,14.646,0.253,85.101,0,0,0,0,200226,1404702,3803869184,800198656,466677760,14632001536,1280,73597
14-04 09:11:16,13.636,0.253,86.111,0,0,0,0,167370,1180854,3803869184,800198656,466677760,14632001536,1280,73597
14-04 09:11:17,12.690,0.508,86.802,0,0,0,12288,183652,1300204,3803869184,800198656,466677760,14632001536,1280,73597
14-04 09:11:18,13.466,0.249,86.284,0,0,0,0,184620,1302767,3803865088,800198656,466677760,14632005632,1280,73597
14-04 09:11:19,13.706,0.508,85.787,0,0,0,0,197878,1387078,3803865088,800198656,466677760,14632005632,1280,73597
14-04 09:11:20,13.784,0.251,85.714,0.251,0,0,73728,213709,1503903,3803860992,800198656,466681856,14632005632,1280,73597
14-04 09:11:21,15.250,0.500,84.250,0,0,0,40960,234473,1651629,3803975680,800083968,466681856,14632005632,1280,73597
14-04 09:11:22,13.854,0.252,85.894,0,0,0,12288,154794,1099439,3803860992,800198656,466681856,14632005632,1280,73597
14-04 09:11:23,13.965,0.748,85.287,0,0,0,4096,169837,1202068,3803480064,800579584,466681856,14632005632,1280,73597
14-04 09:11:24,12,0.750,87.250,0,0,0,0,165691,1178175,3803480064,800579584,466681856,14632005632,1280,73597
14-04 09:11:25,13.568,0.251,85.930,0.251,0,0,61440,216384,1526850,3803475968,800579584,466681856,14632009728,1280,73597
14-04 09:11:26,13.065,0.251,86.683,0,0,0,0,180285,1282197,3803471872,800579584,466681856,14632013824,1280,73597
14-04 09:11:27,12.782,0.501,86.717,0,0,0,45056,171253,1201318,3803471872,800579584,466681856,14632013824,1280,73597
14-04 09:11:28,14.394,0.505,85.101,0,0,0,0,175995,1224695,3803471872,800579584,466681856,14632013824,1280,73597
14-04 09:11:29,15.920,0.746,83.333,0,0,0,0,263991,1852310,3803471872,800579584,466681856,14632013824,1280,73597
14-04 09:11:30,15.113,0.756,83.879,0.252,0,0,16384,232440,1627285,3803471872,800579584,466681856,14632013824,1280,73597
14-04 09:11:31,15.075,0,84.925,0,0,0,0,207530,1464542,3803471872,800579584,466681856,14632013824,1280,73596
14-04 09:11:32,12.091,0.252,87.657,0,0,0,0,172949,1221587,3803471872,800579584,466681856,14632013824,1280,73596
14-04 09:11:33,13.466,0.748,85.786,0,0,0,12288,202229,1425060,3803471872,800579584,466681856,14632013824,1280,73596
14-04 09:11:34,14.861,0.252,84.887,0,0,0,0,234399,1632552,3803471872,800579584,466681856,14632013824,1280,73596
14-04 09:11:35,14.713,0.748,84.539,0,0,0,0,208823,1483365,3803471872,800579584,466681856,14632013824,1280,73596
14-04 09:11:36,15.136,0.744,83.871,0.248,0,0,16384,203856,1444275,3803471872,800579584,466685952,14632009728,1280,73596
14-04 09:11:37,15.113,0.756,84.131,0,0,0,0,236486,1651962,3803463680,800579584,466685952,14632017920,1280,73596
14-04 09:11:38,16.250,1.250,82.500,0,0,0,53248,252086,1789426,3804995584,799047680,466685952,14632017920,1280,73596
14-04 09:11:39,13.819,0.251,85.930,0,0,0,0,214070,1488991,3804987392,799055872,466685952,14632017920,1280,73596
14-04 09:11:40,12.879,0.758,86.364,0,0,0,0,202742,1442293,3804987392,799055872,466685952,14632017920,1280,73596
14-04 09:11:41,13.784,0.501,85.714,0,0,0,16384,180479,1265321,3804983296,799055872,466690048,14632017920,1280,73596
14-04 09:11:42,15.113,0.504,84.383,0,0,0,36864,202416,1425167,3804057600,799981568,466690048,14632017920,1280,73596
14-04 09:11:43,13.784,0.752,85.464,0,0,0,77824,180034,1279429,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:44,13.033,0.501,86.466,0,0,0,0,209792,1486402,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:45,13.636,0.505,85.859,0,0,0,61440,204534,1446171,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:46,12.563,0.503,86.432,0.503,0,0,32768,178884,1261443,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:47,14.322,0.754,84.925,0,0,0,0,194900,1384306,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:48,12.531,0.251,87.218,0,0,0,49152,163628,1141427,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:49,15.750,0.500,83.750,0,0,0,0,223163,1586422,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:50,14.824,0.251,84.925,0,0,0,0,205571,1445329,3804221440,799817728,466690048,14632017920,1280,73596
14-04 09:11:51,14.536,1.253,83.960,0.251,0,0,61440,215456,1510943,3804127232,799903744,466694144,14632022016,1280,73596
14-04 09:11:52,16.121,0,83.879,0,0,0,0,229216,1627365,3804127232,799903744,466694144,14632022016,1280,73596
14-04 09:11:53,14.106,0.504,85.390,0,0,0,4096,208284,1467537,3804086272,799944704,466694144,14632022016,1280,73596
14-04 09:11:54,13.534,0.251,86.216,0,0,0,0,169990,1197512,3804086272,799944704,466694144,14632022016,1280,73596
14-04 09:11:55,14.286,0.501,85.213,0,0,0,0,206260,1465508,3804082176,799944704,466694144,14632026112,1280,73596
14-04 09:11:56,14.322,0.251,85.176,0.251,0,0,45056,219588,1547208,3804078080,799944704,466698240,14632026112,1280,73596
14-04 09:11:57,13.930,0.746,85.323,0,0,0,32768,180928,1265467,3804078080,799944704,466698240,14632026112,1280,73596
14-04 09:11:58,11.869,0,88.131,0,0,0,0,170946,1202177,3804078080,799944704,466698240,14632026112,1280,73596
14-04 09:11:59,13.750,0.500,85.750,0,0,0,0,189439,1342573,3804078080,799944704,466698240,14632026112,1280,73596
14-04 09:12:00,13.671,0.506,85.823,0,0,0,0,238919,1690769,3804078080,799944704,466698240,14632026112,1280,73596
14-04 09:12:01,14.937,0,84.810,0.253,0,0,16384,236927,1685802,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:02,15.075,0.754,83.920,0.251,0,0,12288,218705,1549904,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:03,13.217,0.249,86.534,0,0,0,0,199080,1402113,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:04,12.091,0.504,87.406,0,0,0,0,173997,1224192,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:05,13.131,0.253,86.616,0,0,0,0,196625,1384489,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:06,15.617,0.252,84.131,0,0,0,0,254616,1789491,3804069888,799944704,466702336,14632030208,1280,73596
14-04 09:12:07,15.365,0.504,83.879,0.252,0,0,28672,237663,1671208,3804061696,799944704,466710528,14632030208,1280,73596
14-04 09:12:08,15.038,0.501,84.461,0,0,0,4096,226019,1586114,3804057600,799944704,466710528,14632034304,1280,73596
14-04 09:12:09,16.459,0.499,83.042,0,0,0,0,248444,1733287,3804057600,799944704,466710528,14632034304,1280,73596
14-04 09:12:10,13.098,0.756,86.146,0,0,0,0,186188,1304149,3804057600,799944704,466710528,14632034304,1280,73596
14-04 09:12:11,13.534,0.251,86.216,0,0,0,0,174247,1238588,3804057600,799944704,466710528,14632034304,1280,73596
14-04 09:12:12,14.250,1.250,84.500,0,0,0,94208,157107,1101452,3803803648,800198656,466710528,14632034304,1280,73596
14-04 09:12:13,13.534,0.752,85.464,0.251,0,0,16384,195012,1381130,3803803648,800198656,466710528,14632034304,1280,73596
14-04 09:12:14,13,0.500,86.500,0,0,0,16384,168236,1183710,3803803648,800198656,466710528,14632034304,1280,73596
14-04 09:12:15,14.428,0.249,85.323,0,0,0,0,182308,1282677,3803799552,800198656,466710528,14632038400,1280,73596
14-04 09:12:16,14.035,0.251,85.714,0,0,0,0,186080,1323147,3803799552,800198656,466710528,14632038400,1280,73596
14-04 09:12:17,12.281,0.501,87.218,0,0,0,12288,162192,1158768,3803799552,800198656,466710528,14632038400,1280,73596
14-04 09:12:18,15.461,0.249,84.289,0,0,0,12288,235120,1668244,3803799552,800198656,466710528,14632038400,1280,73596
14-04 09:12:19,16.169,0.995,82.587,0.249,0,0,32768,231308,1628908,3803799552,800198656,466714624,14632034304,1280,73596
14-04 09:12:20,13.466,0.249,86.284,0,0,0,0,193284,1363986,3803795456,800198656,466714624,14632038400,1280,73596
14-04 09:12:21,11.168,0.508,88.325,0,0,0,40960,158257,1119690,3804610560,799383552,466714624,14632038400,1280,73596
14-04 09:12:22,10.859,0.505,88.636,0,0,0,24576,161085,1139887,3804684288,799309824,466714624,14632038400,1280,73596
14-04 09:12:23,12.911,0.506,86.582,0,0,0,40960,149177,1042371,3804684288,799309824,466714624,14632038400,1280,73596
14-04 09:12:24,14.750,0.250,85,0,0,0,16384,188686,1341524,3804684288,799309824,466714624,14632038400,1280,73596
14-04 09:12:25,16.667,0,83.085,0.249,0,0,49152,251006,1752892,3804680192,799309824,466718720,14632038400,1280,73596
14-04 09:12:26,15.038,0.752,84.211,0,0,0,0,219915,1546940,3804680192,799309824,466718720,14632038400,1280,73596
14-04 09:12:27,13.452,0,86.548,0,0,0,32768,220528,1547438,3804680192,799309824,466718720,14632038400,1280,73596
14-04 09:12:28,14.250,0,85.750,0,0,0,0,190304,1340958,3804680192,799309824,466718720,14632038400,1280,73596
14-04 09:12:29,15.075,0.503,84.422,0,0,0,0,249168,1771146,3804676096,799309824,466718720,14632042496,1280,73596
14-04 09:12:30,14.573,0.503,84.925,0,0,0,0,204902,1449511,3804676096,799309824,466718720,14632042496,1280,73597
14-04 09:12:31,13.602,0.252,85.894,0.252,0,0,16384,193126,1380341,3804667904,799309824,466726912,14632042496,1280,73597
14-04 09:12:32,14.787,0.501,84.712,0,0,0,0,221585,1570262,3804667904,799309824,466726912,14632042496,1280,73597
14-04 09:12:33,14.250,0.500,85.250,0,0,0,12288,192968,1362241,3804667904,799309824,466726912,14632042496,1280,73597
14-04 09:12:34,16.377,0.496,83.127,0,0,0,0,251442,1773159,3804667904,799309824,466726912,14632042496,1280,73597
14-04 09:12:35,14.721,0.508,84.772,0,0,0,0,239470,1686857,3804667904,799309824,466726912,14632042496,1280,73597
14-04 09:12:36,16,0,83.750,0.250,0,0,16384,214510,1506224,3804663808,799309824,466731008,14632042496,1280,73597
14-04 09:12:37,12.405,0.253,87.342,0,0,0,0,153554,1079349,3804659712,799309824,466731008,14632046592,1280,73597
14-04 09:12:38,13.602,0.504,85.894,0,0,0,16384,149336,1042647,3804659712,799309824,466731008,14632046592,1280,73597
14-04 09:12:39,13.930,0.746,85.323,0,0,0,0,175884,1241085,3804659712,799309824,466731008,14632046592,1280,73597
14-04 09:12:40,16,0.250,83.750,0,0,0,0,235762,1666499,3804655616,799309824,466731008,14632050688,1280,73597
14-04 09:12:41,16.209,0.748,83.042,0,0,0,0,247414,1730162,3804655616,799309824,466731008,14632050688,1280,73597
14-04 09:12:42,15.327,0.503,83.920,0.251,0,0,53248,188408,1323645,3804012544,799952896,466735104,14632046592,1280,73597
14-04 09:12:43,15.038,0.251,84.712,0,0,0,0,197317,1387201,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:44,13.065,0.754,86.181,0,0,0,61440,178425,1261928,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:45,13.889,0.253,85.859,0,0,0,20480,182462,1279965,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:46,15.250,0.500,84.250,0,0,0,0,240288,1689714,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:47,14.824,0.503,84.673,0,0,0,0,209244,1486241,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:48,14.464,0.748,84.539,0.249,0,0,32768,194379,1384076,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:49,13.098,0.756,86.146,0,0,0,0,211772,1486402,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:50,13.750,0.500,85.750,0,0,0,0,201694,1424792,3804012544,799944704,466735104,14632054784,1280,73597
14-04 09:12:51,13.568,0.754,85.678,0,0,0,20480,195522,1384344,3804012544,799944704,466735104,14632054784,1312,73597
14-04 09:12:52,15.578,0.251,84.171,0,0,0,12288,223646,1588299,3804012544,799944704,466735104,14632054784,1312,73597
