"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_2_run.csv",,,,"Date:","14 Apr 2020 09:17:27 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 09:48:32,13.568,0.251,86.181,0,0,0,24576,198713,1384900,3803578368,795766784,468160512,14633783296,1312,73602
14-04 09:48:33,15.288,0.251,84.461,0,0,0,61440,195568,1364656,3803570176,795766784,468164608,14633787392,1312,73602
14-04 09:48:34,14.358,0.504,85.139,0,0,0,0,142752,998305,3803570176,795766784,468164608,14633787392,1312,73602
14-04 09:48:35,13.854,0.756,85.390,0,0,0,0,124114,875824,3803570176,795766784,468164608,14633787392,1312,73602
14-04 09:48:36,14.573,0.754,84.673,0,0,0,0,150171,1056274,3803570176,795766784,468164608,14633787392,1312,73602
14-04 09:48:37,14.106,0.756,85.139,0,0,0,49152,151802,1060129,3803566080,795766784,468164608,14633791488,1312,73602
14-04 09:48:38,13.740,0.254,85.751,0.254,0,0,90112,172882,1203730,3803561984,795766784,468168704,14633791488,1312,73602
14-04 09:48:39,13.671,1.013,85.316,0,0,0,0,144486,1018127,3803557888,795766784,468168704,14633795584,1312,73602
14-04 09:48:40,14.573,0.754,84.673,0,0,0,4096,176272,1240638,3803557888,795766784,468168704,14633795584,1312,73602
14-04 09:48:41,14.500,0.750,84.750,0,0,0,0,137281,958530,3803557888,795766784,468168704,14633795584,1312,73602
14-04 09:48:42,14.536,0.752,84.712,0,0,0,0,149504,1050664,3803557888,795766784,468168704,14633795584,1312,73602
14-04 09:48:43,15.617,0.756,83.375,0.252,0,0,65536,146323,1026888,3803836416,795488256,468168704,14633795584,1312,73602
14-04 09:48:44,15.288,0.501,84.211,0,0,0,28672,171395,1204275,3803553792,795750400,468172800,14633795584,1312,73602
14-04 09:48:45,14.824,0.503,84.673,0,0,0,0,138697,976820,3803553792,795750400,468172800,14633795584,1312,73602
14-04 09:48:46,14.430,0.506,85.063,0,0,0,0,202460,1422625,3803553792,795750400,468172800,14633795584,1312,73602
14-04 09:48:47,14.141,0.758,85.101,0,0,0,0,168223,1164218,3803553792,795750400,468172800,14633795584,1312,73602
14-04 09:48:48,14.721,0.508,84.772,0,0,0,0,173255,1219218,3803553792,795750400,468172800,14633795584,1312,73602
14-04 09:48:49,14.322,0.503,84.673,0.503,0,0,77824,231428,1629440,3803545600,795750400,468180992,14633795584,1312,73602
14-04 09:48:50,14.286,0.752,84.962,0,0,0,0,169955,1184206,3803545600,795750400,468180992,14633795584,1312,73602
14-04 09:48:51,15.038,0.501,84.461,0,0,0,0,165947,1158114,3803545600,795750400,468180992,14633795584,1312,73602
14-04 09:48:52,14.750,0.750,84.500,0,0,0,0,149525,1038875,3803545600,795750400,468180992,14633795584,1312,73602
14-04 09:48:53,14.750,0.750,84.500,0,0,0,0,192757,1348296,3803541504,795750400,468180992,14633799680,1312,73602
14-04 09:48:54,14.536,0.752,84.461,0.251,0,0,16384,163174,1156695,3803541504,795750400,468185088,14633795584,1312,73602
14-04 09:48:55,14.899,0.758,84.343,0,0,4096,4096,144759,1001673,3803537408,795750400,468185088,14633799680,1312,73602
14-04 09:48:56,14.713,1.496,83.791,0,0,0,0,141805,995443,3803537408,795750400,468185088,14633799680,1312,73602
14-04 09:48:57,13.636,0.505,85.859,0,0,0,28672,193861,1347299,3803537408,795750400,468185088,14633799680,1312,73602
14-04 09:48:58,14.861,0.252,84.887,0,0,0,40960,143963,1015265,3803537408,795750400,468185088,14633799680,1312,73602
14-04 09:48:59,15.423,0.746,83.831,0,0,0,4096,159380,1103007,3803537408,795750400,468185088,14633799680,1312,73602
14-04 09:49:00,14.358,1.008,84.383,0.252,0,0,49152,141862,998032,3803652096,795623424,468193280,14633799680,1312,73602
14-04 09:49:01,16.162,0.758,83.081,0,0,0,0,140516,994897,3803652096,795623424,468193280,14633799680,1312,73602
14-04 09:49:02,15.038,0.752,84.211,0,0,0,0,184929,1283564,3803652096,795623424,468193280,14633799680,1312,73602
14-04 09:49:03,15.365,0.504,83.879,0.252,0,0,65536,207494,1446128,3803648000,795623424,468193280,14633803776,1312,73602
14-04 09:49:04,17.750,1,81.250,0,0,0,0,151787,1061998,3803648000,795623424,468193280,14633803776,1312,73602
14-04 09:49:05,20.151,0.504,79.093,0.252,0,0,32768,130314,916560,3803648000,795623424,468197376,14633799680,1312,73602
14-04 09:49:06,19.036,0.508,80.457,0,0,0,0,145879,1018038,3803643904,795623424,468197376,14633803776,1312,73602
14-04 09:49:07,19.192,0.253,80.556,0,0,0,0,122695,855925,3803643904,795623424,468197376,14633803776,1312,73602
14-04 09:49:08,17.839,1.005,81.156,0,0,0,12288,103828,732975,3803643904,795623424,468197376,14633803776,1312,73602
14-04 09:49:09,18.797,1.253,79.950,0,0,0,0,102256,713153,3803639808,795623424,468197376,14633807872,1312,73602
14-04 09:49:10,18.640,0.504,80.856,0,0,0,4096,107728,771539,3803639808,795623424,468197376,14633807872,1312,73602
14-04 09:49:11,17.544,1.253,80.952,0.251,0,0,16384,99140,692819,3803631616,795623424,468205568,14633807872,1312,73602
14-04 09:49:12,17.929,0.253,81.818,0,0,0,0,104566,733500,3803631616,795623424,468205568,14633807872,1312,73602
14-04 09:49:13,19.950,1.247,78.803,0,0,0,36864,109111,756478,3803475968,795742208,468205568,14633844736,1280,73602
14-04 09:49:14,13.033,0.251,86.717,0,0,0,12288,162903,1140335,3803475968,795742208,468205568,14633844736,1280,73602
14-04 09:49:15,11.587,0.504,87.909,0,0,0,61440,180834,1260227,3803623424,795623424,468205568,14633811968,1280,73602
14-04 09:49:16,14.610,0,85.390,0,0,0,0,220873,1530462,3803623424,795623424,468205568,14633811968,1280,73602
14-04 09:49:17,13.930,0.498,85.323,0.249,0,0,16384,176966,1242282,3803615232,795623424,468213760,14633811968,1280,73602
14-04 09:49:18,12.846,0.756,86.398,0,0,0,0,199382,1386141,3803615232,795623424,468213760,14633811968,1280,73602
14-04 09:49:19,13.184,0.746,86.070,0,0,0,12288,181981,1282340,3803615232,795623424,468213760,14633811968,1280,73602
14-04 09:49:20,13.317,0.251,86.432,0,0,0,0,159656,1118967,3803615232,795623424,468213760,14633811968,1280,73602
14-04 09:49:21,14.286,0.251,85.464,0,0,0,0,165655,1159387,3803615232,795623424,468213760,14633811968,1280,73602
14-04 09:49:22,11.839,0.504,87.406,0.252,0,0,40960,177261,1243789,3803615232,795623424,468221952,14633803776,1280,73602
14-04 09:49:23,13.682,1.493,84.826,0,0,0,0,173464,1203276,3803226112,796004352,468221952,14633811968,1280,73602
14-04 09:49:24,13.165,0.253,86.582,0,0,0,0,204393,1443539,3803226112,796004352,468221952,14633811968,1280,73602
14-04 09:49:25,14.141,0.253,85.606,0,0,0,4096,186249,1304331,3803226112,796004352,468221952,14633811968,1280,73602
14-04 09:49:26,12.968,0.998,86.035,0,0,0,0,172513,1204301,3803226112,796004352,468221952,14633811968,1280,73602
14-04 09:49:27,13.636,0.253,86.111,0,0,0,36864,173193,1202092,3803226112,796004352,468221952,14633811968,1280,73602
14-04 09:49:28,13.784,0.752,85.213,0.251,0,0,36864,182185,1283226,3803721728,795504640,468226048,14633811968,1280,73602
14-04 09:49:29,15.960,0.499,83.541,0,0,0,0,236993,1649808,3803721728,795496448,468226048,14633820160,1280,73602
14-04 09:49:30,14.750,0.750,84.500,0,0,0,0,234122,1629440,3803721728,795496448,468226048,14633820160,1280,73602
14-04 09:49:31,14.824,0.754,84.422,0,0,0,0,186299,1303552,3803721728,795496448,468226048,14633820160,1280,73602
14-04 09:49:32,13.636,0.505,85.859,0,0,0,12288,215188,1506066,3803721728,795496448,468226048,14633820160,1280,73602
14-04 09:49:33,15.500,0.250,84,0.250,0,0,49152,232004,1630440,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:34,13.602,0.756,85.642,0,0,0,16384,175207,1240911,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:35,14.070,0.503,85.427,0,0,0,0,218765,1529410,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:36,13.750,0.250,86,0,0,0,0,171384,1199694,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:37,12.750,0.750,86.500,0,0,0,12288,163436,1142460,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:38,14.035,0.501,85.464,0,0,0,0,192367,1341699,3803713536,795496448,468234240,14633820160,1280,73602
14-04 09:49:39,15.327,0.754,83.668,0.251,0,0,65536,161081,1123102,3803713536,795496448,468242432,14633811968,1280,73602
14-04 09:49:40,18.593,1.759,79.648,0,0,0,40960,168067,1181850,3804336128,794873856,468242432,14633811968,1280,73602
14-04 09:49:41,14.070,1.005,84.925,0,0,0,0,118693,834999,3804340224,794861568,468242432,14633820160,1280,73602
14-04 09:49:42,13.819,0.251,85.930,0,0,0,57344,158145,1100380,3804340224,794861568,468246528,14633816064,1280,73602
14-04 09:49:43,15.617,1.008,83.375,0,0,0,36864,153723,1079504,3803172864,795992064,468246528,14633852928,1248,73602
14-04 09:49:44,16.040,0.251,83.709,0,0,0,0,252832,1768881,3803316224,795877376,468246528,14633824256,1248,73602
14-04 09:49:45,13.819,0.503,85.176,0.503,0,0,16384,226755,1572224,3803308032,795877376,468250624,14633828352,1248,73602
14-04 09:49:46,13.500,1,85.500,0,0,0,0,193883,1363903,3803308032,795877376,468250624,14633828352,1248,73602
14-04 09:49:47,14.035,0.752,85.213,0,0,0,49152,213168,1504477,3803308032,795877376,468250624,14633828352,1248,73602
14-04 09:49:48,12.563,0.754,86.683,0,0,0,0,191543,1344057,3803308032,795877376,468250624,14633828352,1248,73602
14-04 09:49:49,14.286,0.501,85.213,0,0,0,0,178541,1242721,3803308032,795877376,468250624,14633828352,1248,73602
14-04 09:49:50,14.787,0.251,84.712,0.251,0,0,81920,222598,1547968,3803308032,795877376,468258816,14633820160,1248,73602
14-04 09:49:51,13.350,0.252,86.398,0,0,0,0,201702,1405392,3803299840,795877376,468258816,14633828352,1248,73602
14-04 09:49:52,13.784,0.501,85.714,0,0,0,0,186207,1303425,3803299840,795877376,468258816,14633828352,1248,73602
14-04 09:49:53,12.531,0.501,86.967,0,0,0,12288,175371,1223587,3803291648,795877376,468258816,14633836544,1248,73602
14-04 09:49:54,13.384,0.505,86.111,0,0,0,0,183956,1284812,3803291648,795877376,468258816,14633836544,1248,73602
14-04 09:49:55,12.152,0.506,87.342,0,0,0,24576,177807,1243227,3803291648,795877376,468258816,14633836544,1248,73602
14-04 09:49:56,11.139,1.013,87.595,0.253,0,0,16384,186900,1322647,3803287552,795877376,468262912,14633836544,1248,73602
14-04 09:49:57,12.846,0.252,86.902,0,0,0,0,191962,1362940,3803287552,795877376,468262912,14633836544,1248,73602
14-04 09:49:58,14.713,0.249,85.037,0,0,0,86016,169563,1184479,3803795456,795369472,468262912,14633836544,1248,73602
14-04 09:49:59,13.198,0.254,86.548,0,0,0,0,193959,1365711,3803795456,795369472,468262912,14633836544,1248,73602
14-04 09:50:00,12.437,0.508,87.056,0,0,0,0,200463,1404337,3803795456,795369472,468262912,14633836544,1248,73602
14-04 09:50:01,12.750,0.500,86.750,0,0,0,0,180037,1259954,3803795456,795369472,468262912,14633836544,1248,73602
14-04 09:50:02,11.869,0.505,87.374,0.253,0,0,49152,178558,1242594,3803791360,795369472,468267008,14633836544,1248,73602
14-04 09:50:03,15.461,0.499,84.040,0,0,0,12288,218346,1510094,3803791360,795369472,468267008,14633836544,1248,73602
14-04 09:50:04,16.418,0.249,83.333,0,0,0,0,255569,1792239,3803791360,795369472,468267008,14633836544,1248,73602
14-04 09:50:05,15.461,1.247,83.292,0,0,0,16384,237423,1670321,3803791360,795369472,468267008,14633836544,1248,73602
14-04 09:50:06,13.568,0.754,85.678,0,0,0,0,200865,1422898,3803791360,795369472,468267008,14633836544,1248,73602
14-04 09:50:07,12.911,0.506,86.076,0.506,0,0,32768,195185,1367664,3803787264,795369472,468271104,14633836544,1248,73602
14-04 09:50:08,11.364,0.505,88.131,0,0,0,12288,162691,1157841,3803783168,795369472,468271104,14633840640,1248,73602
14-04 09:50:09,11.929,0,88.071,0,0,0,0,163479,1141634,3803783168,795369472,468271104,14633840640,1248,73602
14-04 09:50:10,12.782,0.501,86.717,0,0,0,53248,167059,1163864,3803783168,795369472,468271104,14633840640,1248,73602
14-04 09:50:11,11.558,1.005,87.437,0,0,0,0,162200,1140608,3803783168,795369472,468271104,14633840640,1248,73602
14-04 09:50:12,14.464,0.499,84.788,0.249,0,0,16384,216230,1508524,3803779072,795369472,468275200,14633840640,1248,73602
14-04 09:50:13,14.430,0.759,84.810,0,0,0,36864,196918,1381058,3803398144,795750400,468275200,14633840640,1248,73602
14-04 09:50:14,13.317,0.503,86.181,0,0,0,0,191417,1344015,3803398144,795750400,468275200,14633840640,1248,73602
14-04 09:50:15,10.579,0.252,88.917,0.252,0,0,53248,167288,1164111,3803398144,795750400,468275200,14633840640,1248,73602
14-04 09:50:16,12.281,0.251,87.469,0,0,0,0,168844,1181344,3803398144,795750400,468275200,14633840640,1248,73602
14-04 09:50:17,14.035,0.752,85.213,0,0,0,16384,178857,1243649,3803389952,795750400,468283392,14633840640,1248,73602
14-04 09:50:18,11.364,0,88.636,0,0,0,0,192941,1343275,3803385856,795750400,468283392,14633844736,1248,73602
14-04 09:50:19,11.278,0.501,88.221,0,0,0,0,166331,1160976,3803385856,795750400,468283392,14633844736,1248,73602
14-04 09:50:20,15.075,0.251,84.673,0,0,0,0,215428,1524465,3803385856,795750400,468283392,14633844736,1248,73602
14-04 09:50:21,13.418,0.253,86.329,0,0,0,0,183943,1283457,3803381760,795750400,468283392,14633848832,1248,73602
14-04 09:50:22,14.464,0.499,84.539,0.499,0,0,28672,167896,1165311,3803381760,795750400,468291584,14633840640,1248,73602
14-04 09:50:23,13.217,0.748,86.035,0,0,0,0,154352,1095940,3803369472,795750400,468291584,14633852928,1248,73602
14-04 09:50:24,13.784,0.752,85.464,0,0,0,0,174275,1224669,3803369472,795750400,468291584,14633852928,1248,73602
14-04 09:50:25,13.198,0.508,86.294,0,0,0,4096,185062,1301742,3803369472,795750400,468291584,14633852928,1248,73602
14-04 09:50:26,14.824,0.251,84.925,0,0,0,32768,265113,1856077,3803369472,795750400,468291584,14633852928,1248,73602
14-04 09:50:27,14.035,0.752,84.962,0.251,0,0,16384,211420,1484148,3803361280,795750400,468299776,14633852928,1248,73602
14-04 09:50:28,12.121,0.505,87.374,0,0,0,53248,159178,1102734,3803234304,795877376,468299776,14633852928,1248,73602
14-04 09:50:29,14.358,0.504,85.139,0,0,0,0,206531,1443266,3803234304,795877376,468299776,14633852928,1248,73602
14-04 09:50:30,13.784,0.501,85.714,0,0,0,0,209050,1450016,3803234304,795877376,468299776,14633852928,1248,73602
14-04 09:50:31,13.602,0,86.398,0,0,0,12288,199865,1401777,3803234304,795877376,468299776,14633852928,1248,73602
14-04 09:50:32,13.500,0.750,85.500,0.250,0,0,49152,201447,1408127,3803230208,795877376,468303872,14633852928,1248,73602
14-04 09:50:33,15.075,0.251,84.673,0,0,0,24576,234400,1629713,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:34,13.819,0.503,85.678,0,0,0,0,192842,1364383,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:35,14.035,0.501,85.464,0,0,0,0,213752,1507232,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:36,12.343,0.504,87.154,0,0,0,16384,164894,1161249,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:37,11.663,0.496,87.593,0.248,0,0,32768,168919,1198765,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:38,14.358,0.504,85.139,0,0,0,12288,196485,1385297,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:39,15.075,0.754,84.171,0,0,0,0,246625,1713774,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:40,15.152,0.505,84.343,0,0,0,4096,198193,1385803,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:41,15.461,0.748,83.791,0,0,0,0,227334,1588704,3803222016,795877376,468303872,14633857024,1248,73602
14-04 09:50:42,14.322,0.251,85.176,0.251,0,0,16384,192537,1344434,3803213824,795877376,468312064,14633857024,1248,73602
14-04 09:50:43,13.750,1,85.250,0,0,0,69632,162869,1158114,3803058176,795992064,468312064,14633897984,1280,73608
14-04 09:50:44,13.636,0.253,86.111,0,0,0,0,183211,1286136,3803058176,795992064,468312064,14633897984,1280,73603
14-04 09:50:45,14.787,0.501,84.712,0,0,0,0,212881,1505123,3803078656,796004352,468312064,14633865216,1280,73603
14-04 09:50:46,15.423,0.995,83.333,0.249,0,0,49152,259045,1814588,3803078656,796004352,468312064,14633865216,1280,73603
14-04 09:50:47,13.486,0.254,86.260,0,0,0,16384,187690,1321567,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:48,12.183,0.254,87.563,0,0,0,0,162407,1123102,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:49,15.038,0.752,84.211,0,0,0,53248,233105,1646946,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:50,15.500,0.250,84.250,0,0,0,0,199729,1387613,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:51,11.750,0.500,87.750,0,0,0,0,185421,1302552,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:52,13.131,0.505,86.364,0,0,0,0,197314,1386212,3803074560,796004352,468316160,14633865216,1280,73604
14-04 09:50:53,13.602,0.756,85.390,0.252,0,0,16384,218047,1528928,3803070464,796004352,468316160,14633869312,1280,73604
14-04 09:50:54,11.224,0.255,88.520,0,0,0,0,175841,1241393,3803070464,796004352,468316160,14633869312,1280,73604
14-04 09:50:55,15.578,0.503,83.920,0,0,0,4096,221772,1566253,3803070464,796004352,468316160,14633869312,1280,73604
14-04 09:50:56,13.784,0.752,85.464,0,0,0,0,213355,1506959,3803066368,796004352,468316160,14633873408,1280,73604
14-04 09:50:57,11.558,0.503,87.688,0.251,0,0,32768,181896,1283330,3803066368,796004352,468316160,14633873408,1280,73604
14-04 09:50:58,12.846,0.504,86.650,0,0,0,40960,183919,1286319,3803574272,795496448,468316160,14633873408,1280,73604
14-04 09:50:59,14.035,0.752,84.962,0.251,0,0,49152,220768,1547968,3803574272,795496448,468316160,14633873408,1280,73604
14-04 09:51:00,13.500,0.500,86,0,0,0,0,170142,1198577,3803574272,795496448,468316160,14633873408,1280,73604
14-04 09:51:01,15.075,0.251,84.673,0,0,0,0,209484,1466496,3803574272,795496448,468316160,14633873408,1280,73604
14-04 09:51:02,16,0.250,83.750,0,0,0,61440,240306,1673418,3803574272,795496448,468316160,14633873408,1280,73603
14-04 09:51:03,14.861,0.252,84.887,0,0,0,12288,226615,1585884,3803574272,795496448,468316160,14633873408,1280,73603
14-04 09:51:04,12.374,0.505,86.869,0.253,0,0,16384,156571,1099599,3803570176,795496448,468320256,14633873408,1280,73603
14-04 09:51:05,13.784,0.251,85.965,0,0,0,0,209270,1466769,3803570176,795496448,468320256,14633873408,1280,73603
14-04 09:51:06,12.935,0.995,86.070,0,0,0,0,168903,1181344,3803570176,795496448,468320256,14633873408,1280,73603
14-04 09:51:07,14.536,0.501,84.962,0,0,0,16384,181408,1265551,3803570176,795496448,468320256,14633873408,1280,73603
14-04 09:51:08,13.750,0.750,85.250,0.250,0,0,24576,209640,1463634,3803570176,795496448,468320256,14633873408,1280,73603
14-04 09:51:09,13.819,0.251,85.930,0,0,0,0,200272,1388159,3803561984,795496448,468320256,14633881600,1280,73603
14-04 09:51:10,14.177,0.253,85.570,0,0,0,20480,218152,1525517,3803557888,795496448,468324352,14633881600,1280,73603
14-04 09:51:11,13.217,0.998,85.786,0,0,0,0,153173,1061998,3803557888,795496448,468324352,14633881600,1280,73603
14-04 09:51:12,14.536,0.251,85.213,0,0,0,20480,223532,1566425,3803557888,795496448,468324352,14633881600,1280,73603
14-04 09:51:13,14.713,0.998,84.040,0.249,0,0,65536,205187,1428833,3803254784,795766784,468324352,14633914368,1248,73609
14-04 09:51:14,13.283,0.501,86.216,0,0,0,0,197667,1381107,3802927104,796094464,468324352,14633914368,1248,73603
14-04 09:51:15,15,0.500,84.500,0,0,0,0,230531,1611934,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:16,12.030,1.003,86.717,0.251,0,0,32768,176718,1259681,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:17,13.716,0.748,85.536,0,0,0,49152,195171,1367753,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:18,12.658,0.253,87.089,0,0,0,0,176559,1242593,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:19,13.065,0.754,86.181,0,0,0,49152,194876,1364383,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:20,15.327,0.754,83.920,0,0,0,0,251964,1753158,3803049984,796004352,468324352,14633881600,1248,73603
14-04 09:51:21,16,0.500,83.250,0.250,0,0,16384,246205,1727181,3803049984,796004352,468328448,14633877504,1248,73603
14-04 09:51:22,15.327,0.503,84.171,0,0,0,0,238083,1670049,3803049984,796004352,468328448,14633877504,1248,73603
14-04 09:51:23,13.784,1.003,85.213,0,0,0,0,174657,1222520,3803123712,795926528,468328448,14633881600,1248,73603
14-04 09:51:24,14.322,0.503,85.176,0,0,0,0,233529,1632302,3802914816,796131328,468328448,14633885696,1248,73603
14-04 09:51:25,12.626,0.505,86.869,0,0,0,4096,177556,1242954,3802914816,796131328,468328448,14633885696,1248,73603
14-04 09:51:26,13.384,0.253,86.364,0,0,0,0,213165,1487137,3802914816,796131328,468328448,14633885696,1248,73603
14-04 09:51:27,14.286,0.251,85.213,0.251,0,0,45056,215714,1507378,3802914816,796131328,468336640,14633877504,1248,73603
14-04 09:51:28,11.250,0.500,88.250,0,0,0,20480,180360,1261048,3802906624,796131328,468336640,14633885696,1248,73603
14-04 09:51:29,13.317,0,86.683,0,0,0,0,203731,1424435,3802906624,796131328,468336640,14633885696,1248,73603
14-04 09:51:30,13.131,0.505,86.364,0,0,0,0,160607,1120513,3802906624,796131328,468336640,14633885696,1248,73603
14-04 09:51:31,14.070,0.251,85.678,0,0,0,0,210119,1466223,3802906624,796131328,468336640,14633885696,1248,73603
14-04 09:51:32,14,0.250,85.750,0,0,0,0,214780,1489833,3802906624,796131328,468336640,14633885696,1248,73603
14-04 09:51:33,14.963,0.249,84.539,0.249,0,0,118784,224200,1568247,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:34,14.358,0.252,85.390,0,0,0,0,206079,1443628,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:35,12.782,0,87.218,0,0,0,0,174168,1222080,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:36,14.070,0.503,85.427,0,0,0,0,183750,1283184,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:37,14.286,0.501,85.213,0,0,0,0,227923,1591712,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:38,14.358,1.008,84.635,0,0,0,24576,210905,1483729,3802894336,796131328,468340736,14633893888,1248,73603
14-04 09:51:39,12.405,0.253,87.089,0.253,0,0,16384,190424,1323920,3802886144,796131328,468344832,14633897984,1248,73603
14-04 09:51:40,14.573,0.754,84.673,0,0,0,40960,194968,1365708,3804282880,794734592,468344832,14633897984,1280,73603
14-04 09:51:41,13.534,0.501,85.965,0,0,0,0,165284,1161910,3804282880,794734592,468344832,14633897984,1280,73603
14-04 09:51:42,14.824,0.503,84.673,0,0,0,0,158947,1119269,3804282880,794734592,468344832,14633897984,1280,73603
14-04 09:51:43,16.915,0.746,82.090,0.249,0,0,77824,211740,1486864,3813052416,785965056,468344832,14633897984,1280,73609
14-04 09:51:44,15.250,0.500,84.250,0,0,0,32768,152483,1079504,3803774976,795242496,468344832,14633897984,1280,73603
14-04 09:51:45,15.113,0.252,84.635,0,0,0,16384,169818,1184569,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:46,13.819,0.503,85.678,0,0,0,0,235716,1649808,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:47,13.854,1.008,85.139,0,0,0,16384,208896,1466642,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:48,15.920,0.746,83.333,0,0,0,53248,186181,1303279,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:49,14.787,0.752,84.461,0,0,0,0,188469,1321331,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:50,14.070,1.005,84.925,0,0,0,0,158653,1102734,3803766784,795242496,468353024,14633897984,1280,73603
14-04 09:51:51,15.539,0.752,83.459,0.251,0,0,32768,127346,896192,3803758592,795242496,468361216,14633897984,1280,73603
14-04 09:51:52,14.358,0.252,85.139,0.252,0,0,49152,117926,835234,3803758592,795242496,468361216,14633897984,1280,73603
14-04 09:51:53,14.573,0.503,84.925,0,0,0,0,158899,1120009,3803754496,795242496,468361216,14633902080,1280,73603
14-04 09:51:54,16.958,0.998,82.045,0,0,0,0,134655,955460,3803754496,795242496,468361216,14633902080,1280,73603
14-04 09:51:55,14.249,0,85.751,0,0,0,4096,121421,855482,3803754496,795242496,468361216,14633902080,1280,73603
14-04 09:51:56,14.861,0.252,84.887,0,0,0,0,123411,859555,3803754496,795242496,468361216,14633902080,1280,73603
14-04 09:51:57,15.736,0.508,83.503,0.254,0,0,45056,126313,894739,3803746304,795242496,468369408,14633902080,1280,73603
14-04 09:51:58,17.128,1.008,81.864,0,0,0,40960,100977,710380,3803742208,795242496,468369408,14633906176,1280,73603
14-04 09:51:59,17.975,0.759,81.266,0,0,0,0,95388,672897,3803742208,795242496,468369408,14633906176,1280,73603
14-04 09:52:00,18.342,0.503,81.156,0,0,0,0,102403,714716,3803742208,795242496,468369408,14633906176,1280,73603
14-04 09:52:01,18.045,1.253,80.702,0,0,0,0,113324,794625,3803742208,795242496,468369408,14633906176,1280,73603
14-04 09:52:02,18.892,1.008,79.849,0.252,0,0,61440,118055,832102,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:03,18.593,0.754,80.653,0,0,0,0,136506,940063,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:04,19.095,0,80.905,0,0,0,0,100303,710018,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:05,18.797,0.752,80.451,0,0,0,0,117636,817582,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:06,17.215,1.013,81.772,0,0,0,0,90303,631408,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:07,19.444,0.758,79.545,0.253,0,0,28672,131375,916706,3803738112,795242496,468373504,14633906176,1280,73603
14-04 09:52:08,17.766,0.508,81.472,0.254,0,0,77824,120581,852594,3803729920,795242496,468373504,14633914368,1280,73603
14-04 09:52:09,16.709,0.759,82.532,0,0,0,0,162596,1140608,3803729920,795242496,468373504,14633914368,1280,73603
14-04 09:52:10,18.687,0.758,80.556,0,0,0,4096,127132,879465,3803729920,795242496,468373504,14633914368,1280,73603
14-04 09:52:11,15.857,0.512,83.632,0,0,0,0,95100,672144,3803729920,795242496,468373504,14633914368,1280,73603
14-04 09:52:12,20.551,1.003,78.195,0.251,0,0,16384,120255,852378,3803729920,795242496,468381696,14633906176,1280,73603
14-04 09:52:13,20.301,1.253,78.446,0,0,0,45056,120441,835450,3808550912,790409216,468385792,14633914368,1280,73609
14-04 09:52:14,18.090,0.754,81.156,0,0,0,36864,122172,855456,3802955776,796004352,468385792,14633914368,1248,73603
