"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_4_run.csv",,,,"Date:","14 Apr 2020 10:38:41 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:12:30,14.713,0.748,84.539,0,0,0,0,180920,1281465,3803525120,789622784,471838720,14635982848,1280,73600
14-04 11:12:31,13.568,0.503,85.930,0,0,0,0,165227,1159560,3803525120,789622784,471838720,14635982848,1280,73600
14-04 11:12:32,14.861,0.252,84.635,0.252,0,0,49152,154097,1079884,3803525120,789622784,471842816,14635978752,1280,73600
14-04 11:12:33,13.033,1.253,85.714,0,0,0,0,145220,1018400,3803516928,789622784,471842816,14635986944,1280,73600
14-04 11:12:34,14.322,0.503,85.176,0,0,0,0,136058,958049,3803516928,789622784,471842816,14635986944,1280,73600
14-04 11:12:35,14.573,0.503,84.925,0,0,0,0,186706,1302799,3803516928,789622784,471842816,14635986944,1280,73600
14-04 11:12:36,14.500,0.750,84.750,0,0,0,0,135800,957296,3803516928,789622784,471842816,14635986944,1280,73600
14-04 11:12:37,13.959,0.508,85.533,0,0,0,0,113858,797360,3803516928,789622784,471842816,14635986944,1280,73600
14-04 11:12:38,16.750,0.500,82.250,0.500,0,0,28672,162677,1158114,3803512832,789622784,471846912,14635986944,1280,73600
14-04 11:12:39,17.043,0.501,82.456,0,0,0,0,187949,1306414,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:40,14.322,0.503,85.176,0,0,0,0,164351,1158114,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:41,14.824,0.503,84.673,0,0,0,0,180272,1262816,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:42,13,1.250,85.750,0,0,0,20480,136417,960031,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:43,14.106,0.504,85.139,0.252,0,0,61440,124716,876097,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:44,14.536,1.003,84.461,0,0,0,4096,176427,1243227,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:45,14.358,0.252,85.390,0,0,0,0,127068,894919,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:46,12.782,0.752,86.466,0,0,0,0,162495,1139019,3803508736,789622784,471846912,14635991040,1280,73600
14-04 11:12:47,16.203,0.759,83.038,0,0,0,36864,185979,1303425,3803377664,789749760,471846912,14635995136,1280,73600
14-04 11:12:48,13.819,0.503,85.427,0.251,0,0,16384,153099,1063157,3803377664,789749760,471846912,14635995136,1280,73600
14-04 11:12:49,15.500,0.500,84,0,0,0,57344,169748,1198759,3803496448,789622784,471851008,14635995136,1280,73600
14-04 11:12:50,13.317,1.005,85.427,0.251,0,0,49152,150502,1058383,3803496448,789622784,471851008,14635995136,1280,73600
14-04 11:12:51,13.636,0.505,85.859,0,0,0,0,145710,1018038,3803496448,789622784,471851008,14635995136,1280,73600
14-04 11:12:52,14.214,0.499,85.287,0,0,0,0,139586,960666,3803492352,789622784,471851008,14635999232,1280,73600
14-04 11:12:53,14.286,1.003,84.712,0,0,0,0,149034,1038768,3803488256,789622784,471851008,14636003328,1280,73600
14-04 11:12:54,13.486,0,86.260,0.254,0,0,143360,160595,1121813,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:12:55,15.288,0.501,84.211,0,0,0,0,182381,1281653,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:12:56,15.423,0.498,84.080,0,0,0,0,228591,1606210,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:12:57,14.610,0.252,85.139,0,0,0,0,193051,1345537,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:12:58,14.500,0.500,85,0,0,0,0,130161,918097,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:12:59,13.819,0.503,85.427,0.251,0,0,20480,133763,937980,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:13:00,15.038,0.501,84.211,0.251,0,0,32768,152750,1079504,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:13:01,14.141,0.505,85.354,0,0,0,0,153659,1080741,3803480064,789622784,471859200,14636003328,1280,73600
14-04 11:13:02,13.077,0.513,86.410,0,0,0,0,189935,1339934,3803475968,789622784,471859200,14636007424,1280,73600
14-04 11:13:03,13.283,0.251,86.466,0,0,0,0,152995,1062360,3803475968,789622784,471859200,14636007424,1280,73600
14-04 11:13:04,13.500,0.750,85.500,0.250,0,0,16384,170216,1201712,3803467776,789622784,471863296,14636011520,1280,73600
14-04 11:13:05,13.819,0.754,85.427,0,0,0,0,158511,1117378,3803467776,789622784,471863296,14636011520,1280,73600
14-04 11:13:06,14.646,1.010,84.343,0,0,0,12288,216641,1508375,3803467776,789622784,471863296,14636011520,1280,73600
14-04 11:13:07,14.249,0.509,85.242,0,0,0,0,197205,1366611,3803467776,789622784,471863296,14636011520,1280,73600
14-04 11:13:08,13.568,0.503,85.930,0,0,0,0,139844,994897,3803467776,789622784,471863296,14636011520,1280,73600
14-04 11:13:09,15.672,0.746,83.333,0.249,0,0,16384,180075,1263089,3803463680,789622784,471867392,14636011520,1280,73600
14-04 11:13:10,14.394,0.505,85.101,0,0,0,0,210315,1469358,3803463680,789622784,471867392,14636011520,1280,73600
14-04 11:13:11,13.889,0.253,85.859,0,0,0,0,229994,1608799,3803463680,789622784,471867392,14636011520,1280,73600
14-04 11:13:12,14.787,0.752,84.461,0,0,0,53248,157299,1100291,3804098560,788987904,471867392,14636011520,1280,73600
14-04 11:13:13,14.937,0,85.063,0,0,0,0,176614,1242448,3804094464,788987904,471867392,14636015616,1280,73600
14-04 11:13:14,14.249,0.763,84.987,0,0,0,4096,232687,1630219,3804094464,788987904,471867392,14636015616,1280,73600
14-04 11:13:15,15.711,0.499,83.541,0.249,0,0,49152,174926,1239313,3804086272,788987904,471875584,14636015616,1280,73600
14-04 11:13:16,14.358,0.756,84.887,0,0,0,0,143844,1001167,3804086272,788987904,471875584,14636015616,1280,73600
14-04 11:13:17,15.960,1.247,82.793,0,0,0,98304,188984,1322217,3804094464,788979712,471875584,14636015616,1248,73600
14-04 11:13:18,12.563,1.005,86.432,0,0,0,0,207077,1444803,3804213248,788860928,471875584,14636015616,1248,73600
14-04 11:13:19,15.500,1.250,83.250,0,0,0,0,232906,1629568,3804213248,788860928,471875584,14636015616,1248,73600
14-04 11:13:20,12.312,0.503,87.186,0,0,0,0,165070,1160848,3804213248,788860928,471875584,14636015616,1248,73600
14-04 11:13:21,14.035,0.501,85.213,0.251,0,0,45056,205055,1426033,3804213248,788860928,471883776,14636007424,1248,73600
14-04 11:13:22,14.713,0.499,84.788,0,0,0,12288,194973,1364532,3804205056,788860928,471883776,14636015616,1248,73600
14-04 11:13:23,14.963,1.247,83.791,0,0,0,0,181796,1263256,3804078080,788987904,471883776,14636015616,1216,73600
14-04 11:13:24,14.861,0.504,84.635,0,0,0,61440,182968,1265678,3803951104,789114880,471883776,14636015616,1216,73600
14-04 11:13:25,14.106,0.504,85.390,0,0,0,0,213432,1504370,3803951104,789114880,471883776,14636015616,1216,73600
14-04 11:13:26,13.636,0.505,85.859,0,0,0,36864,178259,1242448,3803951104,789114880,471883776,14636015616,1216,73600
14-04 11:13:27,14.358,0.756,84.635,0.252,0,0,53248,133668,936890,3804069888,788987904,471887872,14636019712,1216,73600
14-04 11:13:28,13.784,0.752,85.464,0,0,0,0,137539,960345,3804065792,788987904,471887872,14636023808,1216,73600
14-04 11:13:29,15.250,0.250,84.500,0,0,0,4096,195697,1365162,3804061696,788987904,471887872,14636027904,1216,73600
14-04 11:13:30,12.846,0.756,86.398,0,0,0,0,150570,1056547,3804061696,788987904,471887872,14636027904,1216,73600
14-04 11:13:31,14.573,0.251,85.176,0,0,0,0,147416,1021352,3804061696,788987904,471887872,14636027904,1216,73600
14-04 11:13:32,15.288,0.501,83.960,0.251,0,0,49152,173076,1222226,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:33,15.174,0.498,84.328,0,0,0,0,135201,957296,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:34,12.468,0.509,87.023,0,0,0,0,137655,974529,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:35,13.317,0.754,85.930,0,0,0,0,189005,1324048,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:36,12.977,0.254,86.768,0,0,0,0,155473,1082511,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:37,15.633,0.248,84.119,0,0,0,12288,201137,1423395,3804053504,788987904,471896064,14636027904,1216,73600
14-04 11:13:38,19.144,0.756,79.849,0.252,0,0,16384,122192,857956,3804045312,788987904,471900160,14636032000,1216,73600
14-04 11:13:39,18.687,0.758,80.556,0,0,0,0,112903,791852,3804045312,788987904,471900160,14636032000,1216,73600
14-04 11:13:40,18.296,1.003,80.702,0,0,0,0,108322,753616,3804045312,788987904,471900160,14636032000,1216,73600
14-04 11:13:41,16.834,1.005,82.161,0,0,0,0,91001,634270,3804045312,788987904,471900160,14636032000,1216,73600
14-04 11:13:42,16.873,1.489,81.638,0,0,0,32768,115222,814827,3804295168,788733952,471904256,14636032000,1248,73600
14-04 11:13:43,16.080,0.754,83.166,0,0,0,0,105388,750481,3804295168,788733952,471904256,14636032000,1248,73600
14-04 11:13:44,18.734,1.772,79.241,0.253,0,0,90112,127628,897244,3804930048,788099072,471904256,14636032000,1280,73600
14-04 11:13:45,19.347,0.503,80.151,0,0,0,0,99999,695101,3804930048,788099072,471904256,14636032000,1280,73600
14-04 11:13:46,17.677,0.505,81.818,0,0,0,0,106906,752261,3804930048,788099072,471904256,14636032000,1280,73600
14-04 11:13:47,19.598,1.256,79.146,0,0,0,94208,111230,775758,3804532736,788496384,471904256,14636032000,1280,73600
14-04 11:13:48,19.598,0.754,79.648,0,0,0,0,117360,832226,3804422144,788606976,471904256,14636032000,1280,73600
14-04 11:13:49,19.347,1.005,79.397,0.251,0,0,16384,124641,876668,3804422144,788606976,471904256,14636032000,1280,73600
14-04 11:13:50,19.899,0.504,79.597,0,0,0,0,121729,854612,3804422144,788606976,471904256,14636032000,1280,73600
14-04 11:13:51,16.877,0.504,82.620,0,0,0,0,98812,692512,3804422144,788606976,471904256,14636032000,1280,73600
14-04 11:13:52,17.424,1.010,81.566,0,0,0,28672,93621,654784,3804422144,788606976,471904256,14636032000,1280,73600
14-04 11:13:53,18.939,0.253,80.808,0,0,0,0,107893,753385,3804418048,788606976,471904256,14636036096,1280,73600
14-04 11:13:54,16.709,1.013,82.025,0.253,0,0,32768,116617,813183,3804413952,788606976,471904256,14636040192,1280,73600
14-04 11:13:55,19.095,0.754,80.151,0,0,0,0,116192,813668,3804413952,788606976,471904256,14636040192,1280,73600
14-04 11:13:56,18.593,0.503,80.905,0,0,0,0,111891,776846,3804413952,788606976,471904256,14636040192,1280,73600
14-04 11:13:57,19.750,0.750,79.500,0,0,0,61440,124298,873069,3804413952,788606976,471904256,14636040192,1280,73600
14-04 11:13:58,18.228,1.013,80.759,0,0,0,0,114157,797214,3804413952,788606976,471904256,14636040192,1280,73600
14-04 11:13:59,19.949,0.758,79.040,0.253,0,0,20480,124713,873596,3804409856,788606976,471908352,14636040192,1280,73600
14-04 11:14:00,18.687,1.010,80.303,0,0,0,49152,116013,814865,3804409856,788606976,471908352,14636040192,1280,73600
14-04 11:14:01,18.987,0.506,80.506,0,0,0,0,99394,693746,3804409856,788606976,471908352,14636040192,1280,73600
14-04 11:14:02,18.388,1.259,80.353,0,0,0,40960,103706,731848,3804409856,788606976,471908352,14636040192,1280,73600
14-04 11:14:03,19.543,0.254,80.203,0,0,0,0,123696,856781,3804409856,788606976,471908352,14636040192,1280,73600
14-04 11:14:04,17.557,1.018,81.170,0.254,0,0,16384,102336,714690,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:05,18.434,0.505,81.061,0,0,0,0,100585,711161,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:06,17.839,1.005,81.156,0,0,0,0,92191,651477,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:07,17.722,1.013,81.266,0,0,0,12288,105596,735454,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:08,16.834,1.005,82.161,0,0,0,0,90937,648914,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:09,17.468,0.506,81.772,0.253,0,0,16384,118952,835088,3804401664,788606976,471912448,14636044288,1280,73600
14-04 11:14:10,17.975,0.759,81.266,0,0,0,0,90597,633997,3804397568,788606976,471912448,14636048384,1280,73600
14-04 11:14:11,17.424,0.758,81.818,0,0,0,0,96056,672417,3804397568,788606976,471912448,14636048384,1280,73600
14-04 11:14:12,17.293,1.003,81.704,0,0,0,53248,102263,730532,3804270592,788733952,471912448,14636048384,1280,73600
14-04 11:14:13,16.877,0.756,82.368,0,0,0,0,113793,797214,3804270592,788733952,471912448,14636048384,1280,73600
14-04 11:14:14,17.092,0.765,81.888,0.255,0,0,53248,96796,690429,3804266496,788733952,471916544,14636048384,1280,73600
14-04 11:14:15,18.296,0.752,80.952,0,0,0,0,89019,631135,3804266496,788733952,471916544,14636048384,1280,73600
14-04 11:14:16,16.667,0.758,82.576,0,0,0,0,97744,692512,3804266496,788733952,471916544,14636048384,1280,73600
14-04 11:14:17,13.636,1.263,85.101,0,0,0,94208,153512,1080975,3804045312,788951040,471916544,14636052480,1312,73600
14-04 11:14:18,15.776,1.018,83.206,0,0,0,0,90003,633218,3804008448,788987904,471916544,14636052480,1312,73600
14-04 11:14:19,17.588,0.503,81.658,0.251,0,0,16384,103600,732975,3803996160,788987904,471924736,14636056576,1312,73600
14-04 11:14:20,17.632,0.252,82.116,0,0,0,0,148689,1056185,3803996160,788987904,471924736,14636056576,1312,73600
14-04 11:14:21,19.395,0.504,80.101,0,0,0,0,144828,998394,3803996160,788987904,471924736,14636056576,1312,73600
14-04 11:14:22,16.456,1.013,82.532,0,0,0,0,86550,611228,3803996160,788987904,471924736,14636056576,1312,73600
14-04 11:14:23,18,1.500,80.500,0,0,0,32768,120113,838117,3803865088,789114880,471924736,14636060672,1312,73600
14-04 11:14:24,17.172,0.505,82.071,0.253,0,0,32768,94249,670424,3803856896,789114880,471932928,14636060672,1312,73601
14-04 11:14:25,17.005,0.761,82.234,0,0,0,0,96677,673954,3803856896,789114880,471932928,14636060672,1312,73601
14-04 11:14:26,18.434,1.263,80.303,0,0,0,0,102750,730241,3803856896,789114880,471932928,14636060672,1312,73601
14-04 11:14:27,16.291,1.003,82.707,0,0,0,0,113776,797232,3803856896,789114880,471932928,14636060672,1312,73601
14-04 11:14:28,16.456,0.506,83.038,0,0,0,12288,94241,669410,3803856896,789114880,471932928,14636060672,1312,73601
14-04 11:14:29,17.468,0.506,81.772,0.253,0,0,20480,100011,696298,3803852800,789114880,471937024,14636060672,1312,73601
14-04 11:14:30,17.456,0.748,81.796,0,0,0,0,89355,631135,3803852800,789114880,471937024,14636060672,1312,73601
14-04 11:14:31,17.677,0.758,81.566,0,0,0,0,104894,733521,3803852800,789114880,471937024,14636060672,1312,73601
14-04 11:14:32,17.677,1.010,81.313,0,0,0,0,99841,710164,3803852800,789114880,471937024,14636060672,1312,73601
14-04 11:14:33,17.337,1.005,81.658,0,0,0,77824,97947,692239,3803852800,789114880,471937024,14636060672,1312,73601
14-04 11:14:34,17.468,0.506,81.772,0.253,0,0,16384,103474,716015,3803848704,789114880,471941120,14636060672,1312,73601
14-04 11:14:35,16.625,0.504,82.872,0,0,0,0,94654,671871,3803844608,789114880,471941120,14636064768,1312,73601
14-04 11:14:36,19.347,0.503,80.151,0,0,0,65536,122840,855729,3803844608,789114880,471941120,14636064768,1312,73601
14-04 11:14:37,19.549,1.003,79.449,0,0,0,0,135703,958286,3803844608,789114880,471941120,14636064768,1312,73601
14-04 11:14:38,18.342,0.754,80.905,0,0,0,0,99123,709029,3803844608,789114880,471941120,14636064768,1312,73601
14-04 11:14:39,17.884,0.756,81.360,0,0,0,24576,93125,651559,3803844608,789114880,471941120,14636064768,1312,73601
14-04 11:14:40,18.546,1.253,79.699,0.501,0,0,16384,116331,797576,3803836416,789114880,471945216,14636068864,1312,73601
14-04 11:14:41,18.593,0.754,80.653,0,0,0,0,122515,855183,3803836416,789114880,471945216,14636068864,1312,73601
14-04 11:14:42,17.215,0.759,82.025,0,0,0,20480,86977,611420,3803836416,789114880,471945216,14636068864,1312,73601
14-04 11:14:43,18.045,0.752,81.203,0,0,0,0,90709,648914,3803828224,789114880,471945216,14636077056,1312,73601
14-04 11:14:44,18.342,1.005,80.653,0,0,0,4096,113903,795131,3803828224,789114880,471945216,14636077056,1312,73601
14-04 11:14:45,17.424,1.010,81.313,0.253,0,0,81920,101641,712518,3803824128,789114880,471949312,14636077056,1312,73601
14-04 11:14:46,18.020,0.508,81.472,0,0,0,0,103150,716104,3803824128,789114880,471949312,14636077056,1312,73601
14-04 11:14:47,18.797,2.005,79.198,0,0,0,36864,138979,977668,3803480064,789458944,471949312,14636077056,1280,73601
14-04 11:14:48,17.677,0.758,81.566,0,0,0,0,111446,775702,3803443200,789495808,471949312,14636077056,1280,73601
14-04 11:14:49,18.987,0.759,80.253,0,0,0,0,112629,792506,3803443200,789495808,471949312,14636077056,1280,73601
14-04 11:14:50,19.494,0.253,80,0.253,0,0,65536,132995,934339,3803443200,789495808,471949312,14636077056,1280,73601
14-04 11:14:51,19.598,0.251,80.151,0,0,0,0,112309,775573,3803443200,789495808,471949312,14636077056,1280,73601
14-04 11:14:52,18.687,0.505,80.808,0,0,0,0,106213,734667,3803443200,789495808,471949312,14636077056,1280,73601
14-04 11:14:53,18.844,1.005,80.151,0,0,0,0,105444,733248,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:54,15.949,0.253,83.797,0,0,0,0,207624,1466496,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:55,13.924,0.506,85.316,0.253,0,0,16384,219938,1544833,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:56,13.317,0.503,86.181,0,0,0,12288,166785,1160976,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:57,13.317,0.503,86.181,0,0,0,4096,177395,1225403,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:58,13.750,0.500,85.750,0,0,0,16384,207942,1445855,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:14:59,14.394,0.758,84.848,0,0,0,4096,238493,1671228,3803439104,789495808,471949312,14636081152,1280,73601
14-04 11:15:00,13.854,0.504,85.642,0,0,0,0,154756,1096737,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:01,14.141,0.505,84.848,0.505,0,0,65536,128903,899054,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:02,14.035,0.501,85.464,0,0,0,0,139433,978083,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:03,14.536,0.752,84.712,0,0,0,0,179864,1262816,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:04,14.721,0.254,85.025,0,0,0,49152,203924,1425487,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:05,14.141,0.253,85.606,0,0,0,0,171116,1198850,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:06,15.250,1,83.500,0.250,0,0,16384,172395,1201985,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:07,14.963,0.748,84.289,0,0,0,28672,159233,1120241,3803435008,789495808,471949312,14636085248,1280,73601
14-04 11:15:08,15.250,0.750,84,0,0,0,0,211523,1467784,3803426816,789495808,471949312,14636093440,1280,73601
14-04 11:15:09,15.500,0.750,83.750,0,0,0,0,207146,1444985,3803426816,789495808,471949312,14636093440,1280,73601
14-04 11:15:10,14.573,0.754,84.673,0,0,0,0,185283,1304486,3803426816,789495808,471949312,14636093440,1280,73601
14-04 11:15:11,15.750,0.500,83.750,0,0,0,0,233818,1631458,3803426816,789495808,471949312,14636093440,1280,73601
14-04 11:15:12,15.113,0.252,84.383,0.252,0,0,147456,232657,1626724,3803807744,789114880,471949312,14636093440,1280,73601
14-04 11:15:13,14.963,0.748,84.289,0,0,0,0,154931,1082093,3803807744,789114880,471949312,14636093440,1280,73601
14-04 11:15:14,14.322,1.005,84.673,0,0,0,4096,199485,1386076,3803803648,789114880,471949312,14636097536,1280,73601
14-04 11:15:15,14.536,0.752,84.712,0,0,0,0,224095,1565564,3803803648,789114880,471949312,14636097536,1280,73601
14-04 11:15:16,15.288,0.501,84.211,0,0,0,0,168453,1183933,3803799552,789114880,471949312,14636101632,1280,73601
14-04 11:15:17,14.464,0.998,84.289,0.249,0,0,139264,176064,1239732,3804418048,788496384,471949312,14636101632,1280,73601
14-04 11:15:18,12.121,0.253,87.626,0,0,0,0,176016,1225215,3804418048,788496384,471949312,14636101632,1280,73601
14-04 11:15:19,12.968,0.499,86.534,0,0,0,0,169187,1198488,3804307456,788606976,471949312,14636101632,1280,73601
14-04 11:15:20,12.594,0.504,86.902,0,0,0,0,210656,1466858,3804303360,788606976,471949312,14636105728,1280,73601
14-04 11:15:21,14.358,0.252,85.390,0,0,0,0,207620,1446128,3804303360,788606976,471949312,14636105728,1280,73601
14-04 11:15:22,14.899,0.253,84.848,0,0,0,12288,210000,1466642,3804303360,788606976,471949312,14636105728,1280,73601
14-04 11:15:23,14.787,0.752,84.211,0.251,0,0,16384,194501,1364823,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:24,14.070,1.005,84.925,0,0,0,0,197288,1385024,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:25,13.098,0.504,86.398,0,0,0,0,190587,1326782,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:26,12.846,0.252,86.902,0,0,0,0,157440,1099872,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:27,14.536,0.752,84.712,0,0,0,12288,218714,1527707,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:28,14.899,0.505,84.596,0,0,0,0,223974,1565285,3804295168,788606976,471957504,14636105728,1280,73601
14-04 11:15:29,15.869,0.252,83.627,0.252,0,0,36864,253127,1772795,3804291072,788606976,471961600,14636105728,1280,73601
14-04 11:15:30,15.578,0.251,84.171,0,0,0,0,215173,1507143,3804291072,788606976,471961600,14636105728,1280,73601
14-04 11:15:31,14.573,0.503,84.925,0,0,0,0,228481,1591655,3804291072,788606976,471961600,14636105728,1280,73601
14-04 11:15:32,14.106,0,85.894,0,0,0,0,204581,1426140,3804291072,788606976,471961600,14636105728,1280,73601
14-04 11:15:33,14.888,0.744,84.367,0,0,0,28672,180556,1280049,3804282880,788606976,471961600,14636113920,1280,73601
14-04 11:15:34,12.060,0.251,87.688,0,0,0,0,169991,1184206,3804282880,788606976,471961600,14636113920,1280,73601
14-04 11:15:35,14.963,0.499,84.289,0.249,0,0,32768,225750,1588704,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:36,14.646,0.253,85.101,0,0,0,0,196719,1382435,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:37,13.534,0.251,86.216,0,0,0,0,195111,1367352,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:38,14.179,0.995,84.826,0,0,0,20480,169807,1198850,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:39,14.428,0.498,85.075,0,0,0,49152,176077,1222353,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:40,14.861,0.504,84.635,0,0,0,16384,256904,1792022,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:41,13.889,0.253,85.859,0,0,0,0,182349,1264767,3804278784,788606976,471965696,14636113920,1280,73601
14-04 11:15:42,15.500,0.500,84,0,0,0,45056,248983,1751010,3804659712,788226048,471965696,14636113920,1280,73601
14-04 11:15:43,13.317,0.251,86.432,0,0,0,53248,205881,1445284,3804659712,788226048,471965696,14636113920,1280,73601
14-04 11:15:44,15.174,0.498,84.328,0,0,0,40960,166590,1164617,3804782592,788099072,471965696,14636113920,1312,73601
14-04 11:15:45,13.283,0.501,85.714,0.501,0,0,49152,215035,1505123,3804782592,788099072,471965696,14636113920,1312,73601
14-04 11:15:46,11.809,0.503,87.688,0,0,0,0,161885,1122349,3804782592,788099072,471965696,14636113920,1312,73601
14-04 11:15:47,13.568,1.005,85.427,0,0,0,90112,168302,1178589,3804147712,788733952,471965696,14636113920,1312,73601
14-04 11:15:48,15,0.500,84.500,0,0,0,0,206498,1446128,3804274688,788606976,471965696,14636113920,1312,73601
14-04 11:15:49,15.578,0.251,84.171,0,0,0,0,214142,1507232,3804274688,788606976,471965696,14636113920,1312,73601
14-04 11:15:50,13.854,0.252,85.642,0.252,0,0,16384,193099,1347150,3804270592,788606976,471969792,14636113920,1312,73601
14-04 11:15:51,14.035,0.501,85.464,0,0,0,0,201851,1406236,3804270592,788606976,471969792,14636113920,1312,73601
14-04 11:15:52,14.430,0.506,85.063,0,0,0,12288,274459,1913855,3804262400,788606976,471969792,14636122112,1312,73601
14-04 11:15:53,15.657,0.758,83.586,0,0,0,0,193093,1344233,3804262400,788606976,471969792,14636122112,1312,73601
14-04 11:15:54,15.113,0.504,84.383,0,0,0,0,147611,1038913,3804262400,788606976,471969792,14636122112,1312,73601
14-04 11:15:55,18.987,0.506,80.506,0,0,0,16384,123518,875551,3804254208,788606976,471977984,14636122112,1312,73601
14-04 11:15:56,18.342,0.754,80.905,0,0,0,0,114563,812131,3804254208,788606976,471977984,14636122112,1312,73601
14-04 11:15:57,18.830,0.509,80.662,0,0,0,0,103844,716774,3804254208,788606976,471977984,14636122112,1312,73601
14-04 11:15:58,19.095,1.256,79.648,0,0,0,12288,125166,874835,3804246016,788606976,471982080,14636126208,1312,73601
14-04 11:15:59,18.797,1.003,80.201,0,0,0,4096,115387,813535,3804246016,788606976,471982080,14636126208,1312,73601
14-04 11:16:00,18.342,1.005,80.151,0.503,0,0,36864,92839,651867,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:01,16.834,0.754,82.412,0,0,0,0,110155,774729,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:02,18.182,1.010,80.808,0,0,0,0,113786,795732,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:03,16.667,1.010,82.323,0,0,0,32768,94481,669282,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:04,17.424,0.505,82.071,0,0,0,0,101978,712880,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:05,19.647,1.008,79.093,0.252,0,0,32768,116860,814720,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:06,18.892,0.756,80.353,0,0,0,0,120028,836140,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:07,16.625,0.756,82.620,0,0,0,0,94334,670926,3804237824,788606976,471990272,14636126208,1312,73601
14-04 11:16:08,15.152,1.010,83.838,0,0,0,24576,108052,756520,3804233728,788606976,471990272,14636130304,1312,73601
14-04 11:16:09,14.937,0.253,84.810,0,0,0,0,128212,896465,3804233728,788606976,471990272,14636130304,1312,73601
14-04 11:16:10,15.365,0.504,83.879,0.252,0,0,69632,149481,1056274,3804233728,788606976,471990272,14636130304,1312,73601
14-04 11:16:11,17.632,0.756,81.612,0,0,0,0,107944,753616,3804233728,788606976,471990272,14636130304,1312,73601
14-04 11:16:12,19.202,0.998,79.800,0,0,0,40960,97231,675113,3804360704,788480000,471990272,14636130304,1312,73601
14-04 11:16:13,17.557,0.509,81.934,0,0,0,0,100512,710018,3804360704,788480000,471990272,14636130304,1312,73601
