"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_5_run.csv",,,,"Date:","14 Apr 2020 11:19:19 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 11:50:13,14.394,0.758,84.848,0,0,0,0,229546,1605028,3804078080,786894848,473165824,14636408832,1280,73601
14-04 11:50:14,13.854,0,85.642,0.504,0,0,32768,194936,1347423,3804073984,786894848,473169920,14636408832,1280,73601
14-04 11:50:15,12.060,0.503,87.437,0,0,0,0,172684,1218945,3804069888,786894848,473169920,14636412928,1280,73601
14-04 11:50:16,12.750,0.500,86.750,0,0,0,4096,164363,1161755,3804069888,786894848,473169920,14636412928,1280,73601
14-04 11:50:17,12.563,0.251,87.186,0,0,0,0,160722,1123465,3804069888,786894848,473169920,14636412928,1280,73601
14-04 11:50:18,14.573,0.503,84.925,0,0,0,28672,175364,1242321,3804069888,786894848,473169920,14636412928,1280,73601
14-04 11:50:19,13.350,0.252,86.146,0.252,0,0,32768,156248,1100145,3804069888,786894848,473169920,14636412928,1280,73601
14-04 11:50:20,17.706,1.247,81.047,0,0,0,57344,263813,1870632,3803942912,787021824,473169920,14636412928,1280,73601
14-04 11:50:21,14.286,0.501,85.213,0,0,0,0,198826,1389092,3803942912,787021824,473169920,14636412928,1280,73601
14-04 11:50:22,13.131,0.253,86.616,0,0,0,0,178753,1261699,3803938816,787021824,473169920,14636417024,1280,73601
14-04 11:50:23,12.531,0.752,86.717,0,0,0,49152,157927,1101177,3803938816,787021824,473169920,14636417024,1280,73601
14-04 11:50:24,12.374,0.758,86.869,0,0,0,16384,199299,1385493,3803938816,787021824,473169920,14636417024,1280,73601
14-04 11:50:25,14.824,0.503,84.673,0,0,0,65536,233501,1629047,3803934720,787021824,473174016,14636417024,1280,73601
14-04 11:50:26,15.881,0.744,83.375,0,0,0,0,231348,1625552,3803934720,787021824,473174016,14636417024,1280,73601
14-04 11:50:27,13.065,0,86.935,0,0,0,0,168222,1163838,3803934720,787021824,473174016,14636417024,1280,73601
14-04 11:50:28,12.374,0.253,87.121,0.253,0,0,24576,155928,1097429,3803934720,787021824,473174016,14636417024,1280,73601
14-04 11:50:29,12.750,0.750,86.500,0,0,0,0,170848,1185050,3803930624,787021824,473174016,14636421120,1280,73601
14-04 11:50:30,15.789,0.501,83.709,0,0,0,0,228707,1608228,3803930624,787021824,473174016,14636421120,1280,73601
14-04 11:50:31,15.920,0.746,83.085,0.249,0,0,24576,230735,1628201,3803926528,787021824,473178112,14636421120,1280,73601
14-04 11:50:32,14.213,0.508,85.279,0,0,0,0,203159,1424916,3803926528,787021824,473178112,14636421120,1280,73601
14-04 11:50:33,15,1,84,0,0,0,28672,247284,1713881,3803922432,787021824,473178112,14636425216,1280,73601
14-04 11:50:34,13.965,0.499,85.536,0,0,0,0,174864,1222833,3803918336,787021824,473178112,14636429312,1280,73601
14-04 11:50:35,14.787,0.752,84.461,0,0,0,53248,247971,1748033,3803918336,787021824,473178112,14636429312,1280,73601
14-04 11:50:36,15.500,0.500,84,0,0,0,0,232607,1611934,3803918336,787021824,473178112,14636429312,1280,73601
14-04 11:50:37,15.038,0.501,84.211,0.251,0,0,16384,241280,1690544,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:38,12.312,0.754,86.935,0,0,0,12288,174519,1221914,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:39,14.750,0.500,84.750,0,0,0,0,237326,1650081,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:40,15.365,0.252,84.383,0,0,0,0,251294,1752794,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:41,15.672,0.498,83.831,0,0,0,0,218207,1527509,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:42,11.335,0.756,87.909,0,0,0,0,180789,1261761,3803914240,787021824,473182208,14636429312,1280,73601
14-04 11:50:43,13.750,0.500,85.500,0.250,0,0,28672,198837,1385212,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:44,11.869,0.505,87.626,0,0,0,0,186901,1302279,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:45,15.174,0.249,84.577,0,0,0,16384,195797,1365656,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:46,14.536,0.752,84.712,0,0,0,4096,203727,1423677,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:47,10.204,0.255,89.541,0,0,0,0,167222,1164111,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:48,12.060,0.503,87.437,0,0,0,0,161972,1137892,3803906048,787021824,473186304,14636433408,1280,73601
14-04 11:50:49,15.500,0.500,83.750,0.250,0,0,61440,233787,1632302,3803901952,787021824,473190400,14636433408,1280,73601
14-04 11:50:50,16.121,0.756,83.123,0,0,0,77824,248323,1748786,3803021312,787902464,473190400,14636433408,1248,73601
14-04 11:50:51,13.568,0.251,86.181,0,0,0,0,171542,1201439,3803013120,787910656,473190400,14636433408,1248,73601
14-04 11:50:52,13.959,0.254,85.787,0,0,0,0,228642,1590566,3803013120,787910656,473190400,14636433408,1248,73601
14-04 11:50:53,13.250,0.500,86.250,0,0,0,0,178532,1243466,3803013120,787910656,473190400,14636433408,1248,73601
14-04 11:50:54,13.065,0.754,86.181,0,0,0,49152,198817,1402619,3803009024,787910656,473190400,14636437504,1248,73601
14-04 11:50:55,13.466,0.499,85.536,0.499,0,0,106496,166759,1161249,3803000832,787910656,473198592,14636437504,1248,73601
14-04 11:50:56,15.190,0.253,84.557,0,0,0,0,225258,1588704,3803000832,787910656,473198592,14636437504,1248,73601
14-04 11:50:57,12,0.750,87.250,0,0,0,0,168540,1184206,3803000832,787910656,473198592,14636437504,1248,73601
14-04 11:50:58,14.358,0.252,85.390,0,0,0,0,183892,1300797,3803000832,787910656,473198592,14636437504,1248,73601
14-04 11:50:59,13.283,0.501,86.216,0,0,0,0,187891,1323647,3802992640,787910656,473198592,14636445696,1248,73601
14-04 11:51:00,14.464,0.998,84.539,0,0,0,20480,220814,1530735,3802992640,787910656,473198592,14636445696,1248,73601
14-04 11:51:01,15.949,0,84.051,0,0,0,16384,243008,1709815,3802992640,787910656,473202688,14636441600,1248,73601
14-04 11:51:02,14.322,0.754,84.925,0,0,0,4096,199793,1386900,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:03,14.713,0.748,84.289,0.249,0,0,40960,190021,1324871,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:04,12.594,0.756,86.650,0,0,0,0,199099,1404638,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:05,13.098,0.504,86.398,0,0,0,0,200711,1403764,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:06,13.889,0.253,85.859,0,0,0,0,162510,1140963,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:07,15.829,0.503,83.668,0,0,0,16384,245997,1712185,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:08,13.283,0.501,85.965,0.251,0,0,12288,165252,1161122,3802988544,787910656,473202688,14636445696,1248,73601
14-04 11:51:09,12.626,0.505,86.869,0,0,0,0,172152,1201439,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:10,15.113,0.252,84.635,0,0,0,0,233977,1647219,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:11,14.610,0.252,85.139,0,0,0,0,215430,1506870,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:12,14.394,0.758,84.848,0,0,0,16384,208060,1446490,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:13,12.814,0.754,86.181,0.251,0,0,12288,202131,1408793,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:14,14.428,0.498,85.075,0,0,0,0,180427,1280049,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:15,12.121,0.253,87.626,0,0,0,0,174643,1222353,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:16,14.322,0.754,84.925,0,0,0,53248,169108,1182057,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:17,14.824,0.503,84.673,0,0,0,4096,203229,1425826,3802984448,787910656,473202688,14636449792,1248,73601
14-04 11:51:18,14.141,0.253,85.606,0,0,0,49152,151192,1059243,3802980352,787910656,473206784,14636449792,1248,73601
14-04 11:51:19,14.573,0.754,84.673,0,0,0,0,170613,1201439,3802980352,787910656,473206784,14636449792,1248,73601
14-04 11:51:20,15.949,1.266,82.785,0,0,0,73728,231889,1612062,3803488256,787402752,473206784,14636449792,1280,73601
14-04 11:51:21,14.031,0.255,85.714,0,0,0,0,200187,1405264,3803488256,787402752,473206784,14636449792,1280,73601
14-04 11:51:22,14.106,0.504,85.390,0,0,0,0,229745,1606483,3803488256,787402752,473206784,14636449792,1280,73601
14-04 11:51:23,15.174,0.498,84.080,0.249,0,0,118784,140061,977810,3803484160,787402752,473210880,14636449792,1280,73601
14-04 11:51:24,14.356,0.743,84.901,0,0,0,0,170625,1201559,3803095040,787783680,473210880,14636457984,1280,73601
14-04 11:51:25,13.924,0.253,85.823,0,0,0,0,235847,1632664,3803095040,787783680,473210880,14636457984,1280,73601
14-04 11:51:26,13.131,0.253,86.616,0,0,0,0,212467,1504370,3803095040,787783680,473210880,14636457984,1280,73601
14-04 11:51:27,14.106,0.252,85.642,0,0,0,0,214035,1489453,3803095040,787783680,473210880,14636457984,1280,73601
14-04 11:51:28,12,0.500,87.500,0,0,0,12288,165672,1161122,3803095040,787783680,473210880,14636457984,1280,73601
14-04 11:51:29,15.869,0.252,83.627,0.252,0,0,16384,236580,1647219,3803095040,787783680,473214976,14636453888,1280,73601
14-04 11:51:30,15.920,0.746,83.333,0,0,0,0,223217,1550830,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:31,14.963,0.748,84.289,0,0,0,0,213072,1504097,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:32,15.190,0.253,84.557,0,0,0,4096,262158,1834172,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:33,16.337,0.495,82.921,0.248,0,0,32768,235057,1633253,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:34,15.190,0,84.810,0,0,0,0,227083,1587860,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:35,16.209,0.499,83.292,0,0,0,16384,243089,1708050,3803090944,787783680,473214976,14636457984,1280,73601
14-04 11:51:36,13.184,0.498,86.318,0,0,0,61440,185088,1287101,3803086848,787783680,473214976,14636462080,1280,73601
14-04 11:51:37,14.824,0.251,84.925,0,0,0,0,234139,1648753,3803086848,787783680,473214976,14636462080,1280,73601
14-04 11:51:38,12.060,0.251,87.688,0,0,0,24576,164292,1161122,3803086848,787783680,473214976,14636462080,1280,73601
14-04 11:51:39,12.152,0.506,87.342,0,0,0,0,198535,1385024,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:40,12.814,0.503,86.683,0,0,0,0,166856,1181071,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:41,13.418,0.506,85.823,0.253,0,0,16384,195977,1383487,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:42,15.250,0.500,84.250,0,0,0,0,253333,1791059,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:43,15.075,0.251,84.673,0,0,0,12288,235284,1652816,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:44,13.466,0.998,85.536,0,0,0,0,165133,1162002,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:45,16.337,0.743,82.921,0,0,0,0,217833,1525128,3803082752,787783680,473214976,14636466176,1280,73601
14-04 11:51:46,14.464,0.499,84.788,0.249,0,0,16384,195758,1366375,3803082752,787783680,473219072,14636462080,1280,73601
14-04 11:51:47,13.033,1.253,85.714,0,0,0,40960,184013,1285109,3804680192,786186240,473219072,14636462080,1280,73601
14-04 11:51:48,15.750,0.250,83.750,0.250,0,0,53248,222020,1567336,3804471296,786386944,473219072,14636470272,1280,73601
14-04 11:51:49,12.750,0.750,86.500,0,0,0,0,186283,1321058,3804471296,786386944,473219072,14636470272,1280,73601
14-04 11:51:50,17.128,0.504,82.368,0,0,0,77824,255921,1794973,3803811840,787046400,473219072,14636470272,1280,73601
14-04 11:51:51,13.896,0.496,85.608,0,0,0,69632,166500,1161066,3803705344,787148800,473219072,14636474368,1280,73601
14-04 11:51:52,12.091,0.504,87.406,0,0,0,20480,183638,1280595,3803705344,787148800,473219072,14636474368,1280,73601
14-04 11:51:53,14.179,0.746,84.826,0.249,0,0,49152,230685,1609218,3803701248,787148800,473223168,14636474368,1280,73601
14-04 11:51:54,15.288,0.501,84.211,0,0,0,0,229963,1591746,3803701248,787148800,473223168,14636474368,1280,73601
14-04 11:51:55,13.283,0.752,85.965,0,0,0,0,204644,1426997,3803701248,787148800,473223168,14636474368,1280,73601
14-04 11:51:56,15.038,0.501,84.461,0,0,0,0,245097,1709675,3803701248,787148800,473223168,14636474368,1280,73601
14-04 11:51:57,13.924,0.506,85.570,0,0,0,32768,227860,1588431,3803701248,787148800,473223168,14636474368,1280,73601
14-04 11:51:58,11.750,0.500,87.500,0.250,0,0,12288,159918,1120386,3803697152,787148800,473223168,14636478464,1280,73601
14-04 11:51:59,12.911,0.253,86.835,0,0,0,0,182515,1280595,3803697152,787148800,473223168,14636478464,1280,73601
14-04 11:52:00,13.500,0.750,85.750,0,0,0,0,176113,1224942,3803697152,787148800,473223168,14636478464,1280,73601
14-04 11:52:01,13.317,0.754,85.930,0,0,0,0,196771,1382162,3803697152,787148800,473223168,14636478464,1280,73601
14-04 11:52:02,13.534,1.003,85.464,0,0,0,4096,164718,1143976,3803693056,787148800,473223168,14636482560,1280,73601
14-04 11:52:03,13.784,0.501,85.464,0.251,0,0,45056,238648,1670679,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:04,15.365,0.252,84.383,0,0,0,0,246663,1731280,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:05,14.787,0.752,84.461,0,0,0,0,237675,1671020,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:06,15.829,0.503,83.668,0,0,0,0,227479,1587860,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:07,13.889,0.253,85.859,0,0,0,0,192470,1361521,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:08,14.141,0.505,85.354,0,0,0,12288,175016,1225361,3803688960,787148800,473227264,14636482560,1280,73601
14-04 11:52:09,14.536,0.752,84.461,0.251,0,0,16384,201807,1422898,3803684864,787148800,473231360,14636482560,1280,73601
14-04 11:52:10,14.536,0.752,84.712,0,0,0,0,178426,1242448,3803680768,787148800,473231360,14636486656,1280,73601
14-04 11:52:11,14.070,0.754,85.176,0,0,0,0,173793,1204574,3803680768,787148800,473231360,14636486656,1280,73601
14-04 11:52:12,15.075,0.754,84.171,0,0,0,69632,234125,1646946,3803680768,787148800,473231360,14636486656,1280,73601
14-04 11:52:13,14.286,0.752,84.962,0,0,0,24576,150658,1059282,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:14,13.010,0.255,86.480,0.255,0,0,16384,148398,1038768,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:15,15.385,0.248,84.367,0,0,0,0,129027,899054,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:16,14.573,0.754,84.673,0,0,0,0,146946,1038768,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:17,15.920,0.498,83.582,0,0,0,4096,124120,876330,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:18,14.286,0.501,85.213,0,0,0,32768,187845,1324066,3803672576,787148800,473231360,14636494848,1280,73601
14-04 11:52:19,13.854,0.252,85.642,0.252,0,0,16384,163542,1142454,3803668480,787148800,473235456,14636494848,1280,73601
14-04 11:52:20,14.322,0.503,85.176,0,0,0,57344,197202,1384204,3803664384,787148800,473235456,14636498944,1280,73601
14-04 11:52:21,13.854,0.756,85.390,0,0,0,0,204469,1443747,3803664384,787148800,473235456,14636498944,1280,73601
14-04 11:52:22,13.098,0.756,86.146,0,0,0,16384,156149,1101227,3803664384,787148800,473235456,14636498944,1280,73601
14-04 11:52:23,12.312,0.754,86.683,0.251,0,0,49152,161780,1140754,3803664384,787148800,473235456,14636498944,1280,73601
14-04 11:52:24,12.060,1.005,86.935,0,0,0,0,193337,1362234,3803410432,787402752,473235456,14636498944,1280,73601
14-04 11:52:25,14.787,0.752,84.461,0,0,0,65536,244463,1713501,3803402240,787402752,473243648,14636498944,1280,73601
14-04 11:52:26,12.030,1.003,86.967,0,0,0,0,161451,1138019,3803402240,787402752,473243648,14636498944,1280,73601
14-04 11:52:27,12.814,0.251,86.935,0,0,0,57344,169791,1181071,3803402240,787402752,473243648,14636498944,1280,73601
14-04 11:52:28,12.718,0.499,86.534,0.249,0,0,12288,162711,1141027,3803398144,787402752,473243648,14636503040,1280,73601
14-04 11:52:29,15.327,0.503,84.171,0,0,0,0,219744,1531306,3803398144,787402752,473243648,14636503040,1280,73601
14-04 11:52:30,15.750,0.500,83.500,0.250,0,0,16384,239493,1686838,3803394048,787402752,473247744,14636503040,1280,73601
14-04 11:52:31,13.930,0.249,85.821,0,0,0,0,169340,1183933,3803394048,787402752,473247744,14636503040,1280,73601
14-04 11:52:32,14.750,0.500,84.750,0,0,0,4096,205777,1446907,3803394048,787402752,473247744,14636503040,1280,73601
14-04 11:52:33,13.750,0.500,85.750,0,0,0,32768,163166,1140754,3803394048,787402752,473247744,14636503040,1280,73601
14-04 11:52:34,15.365,0.504,84.131,0,0,0,0,219928,1545106,3803394048,787402752,473247744,14636503040,1280,73601
14-04 11:52:35,14.851,0.248,84.653,0.248,0,0,16384,191335,1344561,3803389952,787402752,473251840,14636503040,1280,73601
14-04 11:52:36,11.675,0.508,87.817,0,0,0,0,180483,1265768,3803389952,787402752,473251840,14636503040,1280,73601
14-04 11:52:37,11.222,0.998,87.781,0,0,0,0,162751,1158958,3803389952,787402752,473251840,14636503040,1280,73601
14-04 11:52:38,11.809,0.754,87.437,0,0,0,12288,156813,1100763,3803389952,787402752,473251840,14636503040,1280,73601
14-04 11:52:39,13.750,1,85.250,0,0,0,0,160404,1121513,3803389952,787402752,473251840,14636503040,1280,73601
14-04 11:52:40,13.568,0.503,85.678,0.251,0,0,16384,185554,1303552,3803377664,787402752,473255936,14636511232,1280,73601
14-04 11:52:41,12.469,0.998,86.534,0,0,0,0,163520,1140608,3803377664,787402752,473255936,14636511232,1280,73601
14-04 11:52:42,14.106,0.504,85.390,0,0,0,0,219336,1546249,3803377664,787402752,473255936,14636511232,1280,73601
14-04 11:52:43,12.782,0,87.218,0,0,0,45056,171115,1200799,3803377664,787402752,473255936,14636511232,1280,73601
14-04 11:52:44,13.500,1,85.500,0,0,0,0,179057,1245310,3803377664,787402752,473255936,14636511232,1280,73601
14-04 11:52:45,15.212,0.249,84.539,0,0,0,0,226392,1588704,3803373568,787402752,473255936,14636515328,1280,73598
14-04 11:52:46,13.750,0.250,85.750,0.250,0,0,16384,180892,1280049,3803365376,787402752,473260032,14636519424,1280,73598
14-04 11:52:47,12.563,1.005,86.432,0,0,0,53248,155841,1083418,3803365376,787402752,473260032,14636519424,1280,73598
14-04 11:52:48,13.500,1,85.500,0,0,0,28672,179132,1262962,3803365376,787402752,473260032,14636519424,1280,73598
14-04 11:52:49,11.616,0.758,87.626,0,0,0,0,163119,1158114,3803365376,787402752,473260032,14636519424,1280,73598
14-04 11:52:50,14.573,0.503,84.925,0,0,0,77824,180741,1265678,3803459584,787275776,473260032,14636552192,1280,73598
14-04 11:52:51,13.819,0.754,85.176,0.251,0,0,49152,169478,1181071,3803484160,787275776,473268224,14636519424,1280,73598
14-04 11:52:52,14.861,0.252,84.887,0,0,0,0,213063,1486775,3803484160,787275776,473268224,14636519424,1280,73598
14-04 11:52:53,12.531,0.752,86.466,0.251,0,0,69632,190829,1343523,3803484160,787275776,473268224,14636519424,1280,73598
14-04 11:52:54,13.500,0.250,86.250,0,0,0,0,165307,1161976,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:52:55,15.539,0.752,83.709,0,0,0,0,231555,1626851,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:52:56,12.091,0.252,87.657,0,0,0,0,186165,1306141,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:52:57,14.464,0.748,84.788,0,0,0,32768,202664,1405665,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:52:58,14.536,1.003,84.461,0,0,0,12288,199198,1405265,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:52:59,15,0.750,84.250,0,0,0,0,223318,1565747,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:53:00,15.750,0.500,83.750,0,0,0,0,248375,1734142,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:53:01,14,0.750,85.250,0,0,0,0,188640,1323647,3803480064,787275776,473268224,14636523520,1280,73598
14-04 11:53:02,15.920,0.995,83.085,0,0,0,4096,237970,1668366,3803455488,787300352,473268224,14636523520,1280,73598
14-04 11:53:03,14.536,0.501,84.712,0.251,0,0,57344,195273,1364529,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:04,12.626,0.505,86.869,0,0,0,28672,161285,1120513,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:05,14.035,0.501,85.464,0,0,0,0,189469,1324764,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:06,15.075,0.503,84.422,0,0,0,0,213762,1488882,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:07,11.899,0.506,87.595,0,0,0,0,188076,1320785,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:08,12.846,0.252,86.902,0,0,0,0,159707,1120659,3803467776,787275776,473272320,14636531712,1280,73598
14-04 11:53:09,12.250,0.750,86.750,0.250,0,0,16384,191279,1344015,3803463680,787275776,473276416,14636531712,1280,73598
14-04 11:53:10,15.075,0.503,84.171,0.251,0,0,12288,222544,1532308,3803463680,787275776,473276416,14636531712,1280,73598
14-04 11:53:11,14.070,0.503,85.427,0,0,0,0,209768,1464650,3803459584,787275776,473276416,14636535808,1280,73598
14-04 11:53:12,13.317,0.754,85.930,0,0,0,0,202466,1405665,3803459584,787275776,473276416,14636535808,1280,73598
14-04 11:53:13,14.610,0.252,85.139,0,0,0,0,215281,1504516,3803459584,787275776,473276416,14636535808,1280,73598
14-04 11:53:14,15.365,0.504,84.131,0,0,0,20480,260151,1815614,3803459584,787275776,473276416,14636535808,1280,73598
14-04 11:53:15,12.563,0.503,86.683,0.251,0,0,16384,191514,1344288,3803451392,787275776,473284608,14636535808,1280,73598
14-04 11:53:16,13.033,0.251,86.717,0,0,0,24576,153014,1079504,3803451392,787275776,473284608,14636535808,1280,73598
14-04 11:53:17,12.750,0.750,86.500,0,0,0,4096,168605,1199356,3803451392,787275776,473284608,14636535808,1280,73598
14-04 11:53:18,12.626,0,87.374,0,0,0,0,148032,1041776,3803447296,787275776,473284608,14636539904,1280,73598
14-04 11:53:19,12.250,1,86.750,0,0,0,0,163966,1141634,3803447296,787275776,473284608,14636539904,1280,73598
14-04 11:53:20,12.500,1.500,86,0,0,0,57344,190954,1343262,3803828224,786894848,473284608,14636539904,1312,73598
14-04 11:53:21,14.322,0.754,84.673,0.251,0,0,106496,156168,1097010,3803824128,786894848,473288704,14636539904,1312,73598
14-04 11:53:22,13.819,1.005,85.176,0,0,0,0,140491,977937,3803820032,786894848,473288704,14636544000,1312,73598
14-04 11:53:23,14.141,0.505,85.354,0,0,0,49152,140971,980672,3803820032,786894848,473288704,14636544000,1312,73598
14-04 11:53:24,14.573,0.754,84.673,0,0,0,0,161064,1137724,3803439104,787275776,473288704,14636544000,1312,73598
14-04 11:53:25,14.610,0.252,85.139,0,0,0,0,188901,1306687,3803308032,787402752,473288704,14636548096,1312,73598
14-04 11:53:26,15.327,0.503,84.171,0,0,0,12288,198229,1382162,3803308032,787402752,473288704,14636548096,1312,73598
14-04 11:53:27,14.573,0.251,84.925,0.251,0,0,16384,154687,1079231,3803299840,787402752,473292800,14636552192,1312,73598
14-04 11:53:28,14.070,0.503,85.427,0,0,0,20480,160890,1120659,3803299840,787402752,473292800,14636552192,1312,73598
14-04 11:53:29,14.713,0.748,84.539,0,0,0,0,131243,916560,3803295744,787402752,473292800,14636556288,1312,73598
14-04 11:53:30,14.787,0.752,84.461,0,0,0,0,185510,1287619,3803295744,787402752,473292800,14636556288,1312,73598
14-04 11:53:31,15.038,0.501,84.461,0,0,0,0,243719,1709339,3803295744,787402752,473292800,14636556288,1312,73598
14-04 11:53:32,15.038,1.003,83.960,0,0,0,16384,220082,1545885,3803295744,787402752,473292800,14636556288,1312,73598
14-04 11:53:33,14.392,1.241,84.119,0.248,0,0,32768,190427,1324066,3803291648,787402752,473296896,14636556288,1312,73598
14-04 11:53:34,14.536,0.501,84.962,0,0,0,0,138001,959885,3803291648,787402752,473296896,14636556288,1312,73598
14-04 11:53:35,14.646,0.505,84.848,0,0,0,0,137532,957920,3803287552,787402752,473296896,14636560384,1312,73598
14-04 11:53:36,14.963,0.998,84.040,0,0,0,0,155555,1097010,3803287552,787402752,473296896,14636560384,1312,73598
14-04 11:53:37,14.824,0.503,84.673,0,0,0,28672,161483,1123102,3803287552,787402752,473296896,14636560384,1312,73598
14-04 11:53:38,12.879,0.253,86.616,0.253,0,0,16384,147137,1036052,3803283456,787402752,473300992,14636560384,1312,73598
14-04 11:53:39,15.500,0.750,83.750,0,0,0,57344,215963,1489726,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:40,18.090,0.754,81.156,0,0,0,0,105798,733248,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:41,16.750,0.750,82.500,0,0,0,0,174624,1222080,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:42,15.829,0.251,83.920,0,0,0,12288,120335,852594,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:43,16.414,0.253,83.081,0.253,0,0,16384,94877,673043,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:44,18.797,0.501,80.702,0,0,0,24576,104747,732495,3803279360,787402752,473300992,14636564480,1312,73598
14-04 11:53:45,15.696,0.759,83.544,0,0,0,0,113651,796941,3803275264,787402752,473300992,14636568576,1312,73598
14-04 11:53:46,16.414,1.010,82.576,0,0,0,0,88834,631408,3803275264,787402752,473300992,14636568576,1312,73598
14-04 11:53:47,17.215,1.013,81.772,0,0,0,40960,165584,1159166,3804037120,786640896,473300992,14636568576,1280,73598
14-04 11:53:48,14.464,0.748,84.539,0.249,0,0,81920,150839,1059137,3804033024,786640896,473305088,14636568576,1280,73598
14-04 11:53:49,14.358,0.756,84.887,0,0,0,0,135707,958194,3804033024,786640896,473305088,14636568576,1280,73598
14-04 11:53:50,15.750,1,83.250,0,0,0,77824,205766,1445375,3804160000,786513920,473305088,14636568576,1248,73598
14-04 11:53:51,13.671,0.506,85.823,0,0,0,0,198753,1387886,3804160000,786513920,473305088,14636568576,1248,73598
14-04 11:53:52,15.750,0.750,83.500,0,0,0,0,159180,1118430,3804155904,786513920,473305088,14636572672,1248,73598
14-04 11:53:53,15.113,0.252,84.383,0.252,0,0,49152,207203,1445222,3804155904,786513920,473305088,14636572672,1248,73598
14-04 11:53:54,14.824,0.503,84.673,0,0,0,49152,218957,1530189,3804147712,786513920,473309184,14636576768,1248,73598
14-04 11:53:55,11.929,0.508,87.563,0,0,0,0,142620,998305,3804147712,786513920,473309184,14636576768,1248,73598
