"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","cloud105",,,,"User:","gsd"
"Cmdline:","dstat -tcdnm --fs --noheaders --output /home/gsd/sparknvme/postgresql/wikipedia_OIS_10_3_run.csv",,,,"Date:","14 Apr 2020 09:58:04 WEST"
"system","total cpu usage",,,,,"dsk/total",,"net/total",,"memory usage",,,,"filesystem",
14-04 10:30:15,20.151,0.756,79.093,0,0,0,36864,153708,1078974,3804213248,791515136,470179840,14635958272,1280,73599
14-04 10:30:16,18.388,1.008,80.605,0,0,0,0,126170,879004,3804213248,791515136,470179840,14635958272,1280,73599
14-04 10:30:17,20.449,0.748,78.803,0,0,0,49152,111304,790459,3804213248,791515136,470179840,14635958272,1280,73599
14-04 10:30:18,19.598,0.754,79.648,0,0,0,0,118412,834678,3804213248,791515136,470179840,14635958272,1280,73599
14-04 10:30:19,18.136,1.008,80.605,0.252,0,0,16384,95214,671814,3804336128,791388160,470183936,14635958272,1280,73599
14-04 10:30:20,19.701,0.748,79.551,0,0,0,0,110828,776461,3804336128,791388160,470183936,14635958272,1280,73599
14-04 10:30:21,17.259,0.761,81.980,0,0,0,0,97602,692172,3804336128,791388160,470183936,14635958272,1280,73599
14-04 10:30:22,17.766,0.254,81.980,0,0,0,12288,94748,671921,3804336128,791388160,470183936,14635958272,1280,73599
14-04 10:30:23,16.708,1.995,81.297,0,0,0,0,101827,730198,3804205056,791515136,470183936,14635962368,1280,73599
14-04 10:30:24,19.444,0.505,79.798,0.253,0,0,16384,117772,818750,3804200960,791515136,470183936,14635966464,1280,73599
14-04 10:30:25,19.647,0.756,79.597,0,0,0,20480,121084,853463,3804196864,791515136,470183936,14635970560,1280,73599
14-04 10:30:26,19.647,0.504,79.849,0,0,0,0,137316,956826,3804196864,791515136,470183936,14635970560,1280,73599
14-04 10:30:27,18.434,1.010,80.556,0,0,0,36864,131491,917038,3804192768,791515136,470188032,14635970560,1280,73599
14-04 10:30:28,18.342,0.754,80.905,0,0,0,0,91914,651456,3804192768,791515136,470188032,14635970560,1280,73599
14-04 10:30:29,19.949,0.505,79.545,0,0,0,0,122910,875394,3804192768,791515136,470188032,14635970560,1280,73599
14-04 10:30:30,19.192,0.758,79.798,0.253,0,0,32768,127998,913253,3804188672,791515136,470192128,14635970560,1280,73599
14-04 10:30:31,18.454,0.748,80.798,0,0,0,0,104642,735745,3804188672,791515136,470192128,14635970560,1280,73599
14-04 10:30:32,17.424,0.505,82.071,0,0,0,12288,86345,610847,3804188672,791515136,470192128,14635970560,1280,73599
14-04 10:30:33,16.877,1.008,82.116,0,0,0,0,86346,610740,3804188672,791515136,470192128,14635970560,1280,73599
14-04 10:30:34,17.839,1.005,81.156,0,0,0,0,88944,631098,3804188672,791515136,470192128,14635970560,1280,73599
14-04 10:30:35,18.020,1.015,80.711,0.254,0,0,57344,110860,791105,3804057600,791642112,470196224,14635970560,1280,73599
14-04 10:30:36,16.919,0.758,82.323,0,0,0,0,96470,674671,3804057600,791642112,470196224,14635970560,1280,73599
14-04 10:30:37,15.228,1.015,83.756,0,0,0,0,100805,712637,3804057600,791642112,470196224,14635970560,1280,73599
14-04 10:30:38,16.919,0.505,82.576,0,0,0,73728,98338,709673,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:39,18.844,1.005,80.151,0,0,0,0,110022,773604,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:40,18.296,1.003,80.451,0.251,0,0,49152,101196,712530,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:41,18.434,1.010,80.556,0,0,0,0,106280,752978,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:42,17.794,1.003,81.203,0,0,32768,4096,153554,1080128,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:43,20.545,0.743,78.713,0,0,0,40960,144450,1017900,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:44,18.687,0.758,80.556,0,0,0,0,107788,757340,3804053504,791642112,470196224,14635974656,1280,73599
14-04 10:30:45,17.677,1.768,80.556,0,0,0,36864,122601,875001,3804594176,791101440,470196224,14635974656,1280,73599
14-04 10:30:46,19.298,0.501,79.950,0.251,0,0,73728,114262,810351,3804553216,791134208,470204416,14635974656,1280,73599
14-04 10:30:47,18.136,0.504,81.360,0,0,0,0,160504,1120107,3804553216,791134208,470204416,14635974656,1280,73599
14-04 10:30:48,18.342,1.005,80.653,0,0,0,0,111284,776461,3804553216,791134208,470204416,14635974656,1280,73599
14-04 10:30:49,18.136,1.259,80.605,0,0,0,0,102004,730031,3804553216,791134208,470204416,14635974656,1280,73599
14-04 10:30:50,18.136,1.008,80.856,0,0,0,0,133358,939325,3804549120,791134208,470204416,14635978752,1248,73599
14-04 10:30:51,18.797,0.752,80.201,0.251,0,0,49152,114508,811463,3804549120,791134208,470204416,14635978752,1248,73599
14-04 10:30:52,19.095,0.503,80.151,0.251,0,0,16384,111067,776568,3804545024,791134208,470208512,14635978752,1248,73599
14-04 10:30:53,18.892,1.511,79.597,0,0,0,4096,118781,835522,3804540928,791134208,470208512,14635982848,1248,73599
14-04 10:30:54,20,0.750,79.250,0,0,0,0,122289,871425,3804540928,791134208,470208512,14635982848,1248,73599
14-04 10:30:55,19.036,0.508,80.457,0,0,0,0,118204,817535,3804540928,791134208,470208512,14635982848,1248,73600
14-04 10:30:56,17.975,0.506,81.519,0,0,0,12288,110609,791105,3804540928,791134208,470208512,14635982848,1248,73600
14-04 10:30:57,18.687,0.505,80.556,0.253,0,0,65536,105623,736631,3804540928,791134208,470208512,14635982848,1248,73600
14-04 10:30:58,19.500,0.750,79.750,0,0,0,0,123184,872537,3804540928,791134208,470208512,14635982848,1248,73600
14-04 10:30:59,20.101,0.503,79.397,0,0,0,0,123726,875394,3804540928,791134208,470208512,14635982848,1248,73600
14-04 10:31:00,18.528,0.508,80.964,0,0,0,0,115571,815554,3804536832,791134208,470208512,14635986944,1248,73600
14-04 10:31:01,19.500,1,79.500,0,0,0,0,145301,1018255,3804536832,791134208,470208512,14635986944,1248,73600
14-04 10:31:02,17.706,1.247,81.047,0,0,0,0,94513,670332,3804536832,791134208,470208512,14635986944,1248,73600
14-04 10:31:03,19.849,0.503,79.397,0.251,0,0,28672,123422,858646,3804532736,791134208,470212608,14635986944,1248,73600
14-04 10:31:04,18,1,81,0,0,0,0,116830,831068,3804532736,791134208,470212608,14635986944,1248,73600
14-04 10:31:05,18.987,0,81.013,0,0,0,20480,102684,733641,3804405760,791261184,470212608,14635986944,1248,73600
14-04 10:31:06,17.337,0.503,82.161,0,0,0,0,85775,610831,3804405760,791261184,470212608,14635986944,1248,73600
14-04 10:31:07,17.172,1.010,81.818,0,0,0,0,89669,632950,3804405760,791261184,470212608,14635986944,1248,73600
14-04 10:31:08,16.751,0.508,82.487,0.254,0,0,61440,96439,689583,3804405760,791261184,470216704,14635982848,1248,73600
14-04 10:31:09,17.250,1,81.750,0,0,0,0,93784,671546,3804401664,791261184,470216704,14635986944,1248,73600
14-04 10:31:10,16.539,0.509,82.952,0,0,0,0,88026,631098,3804401664,791261184,470216704,14635986944,1248,73599
14-04 10:31:11,18.703,0.748,80.549,0,0,0,0,90544,634223,3804401664,791261184,470216704,14635986944,1248,73599
14-04 10:31:12,18.481,0.506,81.013,0,0,0,4096,107472,771365,3804401664,791261184,470216704,14635986944,1248,73599
14-04 10:31:13,17.884,0.504,81.612,0,0,0,0,101252,712798,3804397568,791261184,470216704,14635991040,1248,73599
14-04 10:31:14,19.250,0.500,79.750,0.500,0,0,57344,107244,753246,3804397568,791261184,470216704,14635991040,1248,73599
14-04 10:31:15,20.455,0.758,78.788,0,0,0,36864,132230,918967,3804291072,791363584,470216704,14635995136,1248,73599
14-04 10:31:16,16.583,0.503,82.915,0,0,0,0,117381,834410,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:17,17.085,0.503,82.412,0,0,0,73728,130232,916485,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:18,17.839,1.508,80.653,0,0,0,0,112992,794004,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:19,18.782,0.508,80.457,0.254,0,0,16384,118842,834768,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:20,19.347,1.005,79.648,0,0,0,0,131686,933611,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:21,19.338,0.254,80.407,0,0,0,0,119845,838288,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:22,17.975,0.506,81.519,0,0,0,12288,125205,891981,3804266496,791388160,470216704,14635995136,1248,73599
14-04 10:31:23,18.388,1.259,80.353,0,0,0,0,110316,773771,3804266496,791388160,470216704,14635995136,1280,73599
14-04 10:31:24,14.899,0.505,84.596,0,0,0,0,148031,1038381,3804266496,791388160,470216704,14635995136,1280,73599
14-04 10:31:25,17.884,1.008,80.856,0.252,0,0,16384,102619,715532,3804262400,791388160,470220800,14635995136,1280,73599
14-04 10:31:26,18.844,0.503,80.653,0,0,0,0,101740,730031,3804262400,791388160,470220800,14635995136,1280,73599
14-04 10:31:27,20.647,0.746,78.607,0,0,0,98304,126666,879137,3804258304,791388160,470220800,14635999232,1280,73599
14-04 10:31:28,17.337,0.503,82.161,0,0,0,0,94236,671856,3804381184,791261184,470220800,14635999232,1280,73599
14-04 10:31:29,16.834,0.754,82.412,0,0,0,0,106248,753246,3804381184,791261184,470220800,14635999232,1280,73599
14-04 10:31:30,18.939,0.505,80.556,0,0,0,0,102627,730784,3804381184,791261184,470220800,14635999232,1280,73599
14-04 10:31:31,19.701,0.998,79.052,0.249,0,0,32768,127435,896233,3804246016,791388160,470228992,14635999232,1280,73599
14-04 10:31:32,17.172,1.263,81.566,0,0,0,12288,102881,731761,3804246016,791388160,470228992,14635999232,1280,73599
14-04 10:31:33,18.734,0.253,81.013,0,0,0,0,111500,776461,3804246016,791388160,470228992,14635999232,1280,73599
14-04 10:31:34,18.090,0.754,81.156,0,0,0,0,94710,671814,3804246016,791388160,470228992,14635999232,1280,73599
14-04 10:31:35,19.202,0.499,80.299,0,0,0,40960,90816,648599,3804626944,791007232,470228992,14635999232,1280,73599
14-04 10:31:36,18.182,0.758,80.808,0.253,0,0,49152,93425,655459,3804626944,791007232,470228992,14635999232,1280,73599
14-04 10:31:37,16.244,0.761,82.995,0,0,0,0,90099,647560,3804622848,791007232,470228992,14636003328,1280,73599
14-04 10:31:38,17.632,0.756,81.612,0,0,0,12288,91920,651456,3804618752,791007232,470233088,14636003328,1280,73599
14-04 10:31:39,18.939,0.505,80.556,0,0,0,0,120026,837535,3804618752,791007232,470233088,14636003328,1280,73599
14-04 10:31:40,18.136,0.756,81.108,0,0,0,0,125074,892895,3804614656,791007232,470233088,14636007424,1280,73599
14-04 10:31:41,18.797,0.752,80.201,0.251,0,0,16384,100746,712530,3804614656,791007232,470233088,14636007424,1280,73599
14-04 10:31:42,20.352,1.759,77.889,0,0,0,40960,135196,940211,3804741632,790880256,470233088,14636007424,1280,73599
14-04 10:31:43,18,0.750,81.250,0,0,0,57344,84296,608636,3804741632,790880256,470233088,14636007424,1280,73599
14-04 10:31:44,16.162,0.758,83.081,0,0,0,0,92271,653560,3804741632,790880256,470233088,14636007424,1280,73599
14-04 10:31:45,18.296,1.253,80.451,0,0,0,36864,115682,831553,3803787264,791834624,470233088,14636007424,1280,73599
14-04 10:31:46,18.500,0.500,80.750,0.250,0,0,16384,92156,651724,3803975680,791642112,470237184,14636007424,1280,73599
14-04 10:31:47,17.884,0.504,81.612,0,0,0,0,96751,674778,3803971584,791642112,470237184,14636011520,1280,73599
14-04 10:31:48,17.128,1.008,81.864,0,0,0,0,96861,691815,3803971584,791642112,470237184,14636011520,1280,73599
14-04 10:31:49,20.151,0.252,79.597,0,0,0,0,135527,954058,3803971584,791642112,470237184,14636011520,1280,73599
14-04 10:31:50,15.482,0.761,83.756,0,0,0,36864,134856,956826,3803971584,791642112,470237184,14636011520,1280,73599
14-04 10:31:51,14.250,1,84.750,0,0,0,61440,149838,1058616,3803971584,791642112,470237184,14636011520,1280,73599
14-04 10:31:52,14.963,0.998,83.791,0.249,0,0,16384,194487,1348433,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:53,14.536,1.003,84.461,0,0,0,0,126124,894179,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:54,16.709,1.013,82.278,0,0,0,0,120717,854768,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:55,19.849,0.754,79.397,0,0,0,4096,105733,750657,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:56,19.849,0.754,79.397,0,0,0,0,109520,774448,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:57,17.005,0.761,82.234,0,0,0,32768,86156,610782,3803967488,791642112,470241280,14636011520,1280,73599
14-04 10:31:58,17.794,1.003,80.952,0.251,0,0,16384,92930,654313,3803959296,791642112,470249472,14636011520,1280,73599
14-04 10:31:59,17.794,0.752,81.454,0,0,0,0,97584,692172,3803959296,791642112,470249472,14636011520,1280,73599
14-04 10:32:00,18.045,0.501,81.454,0,0,0,0,87270,629293,3803959296,791642112,470249472,14636011520,1280,73599
14-04 10:32:01,17.839,1.005,81.156,0,0,0,0,102914,731568,3803959296,791642112,470249472,14636011520,1280,73599
14-04 10:32:02,17.468,0.759,81.519,0.253,0,0,61440,89354,631554,3803959296,791642112,470249472,14636011520,1280,73599
14-04 10:32:03,18.090,0.754,81.156,0,0,0,0,105767,735745,3803955200,791642112,470249472,14636015616,1280,73599
14-04 10:32:04,18.593,1.005,80.151,0.251,0,0,32768,94829,672658,3803942912,791642112,470257664,14636019712,1280,73599
14-04 10:32:05,16.625,1.008,82.368,0,0,0,20480,109694,774333,3804450816,791134208,470257664,14636019712,1280,73599
14-04 10:32:06,16.708,1.247,82.045,0,0,0,0,87635,629525,3804450816,791134208,470257664,14636019712,1280,73599
14-04 10:32:07,17.085,0.503,82.412,0,0,0,12288,113228,794111,3804450816,791134208,470257664,14636019712,1280,73599
14-04 10:32:08,18,0.750,81.250,0,0,0,0,102952,730031,3804450816,791134208,470257664,14636019712,1280,73599
14-04 10:32:09,19.192,0.505,80.051,0.253,0,0,49152,113016,793962,3804442624,791134208,470265856,14636019712,1280,73599
14-04 10:32:10,18.528,1.015,80.457,0,0,0,0,132504,936468,3804442624,791134208,470265856,14636019712,1280,73599
14-04 10:32:11,18.987,1.013,80,0,0,0,0,118692,834678,3804442624,791134208,470265856,14636019712,1280,73599
14-04 10:32:12,17.677,0.253,82.071,0,0,0,36864,140094,980927,3804442624,791134208,470265856,14636019712,1280,73599
14-04 10:32:13,18.274,0.508,81.218,0,0,0,0,126322,892895,3804438528,791134208,470265856,14636023808,1280,73599
14-04 10:32:14,18.546,1.003,80.201,0.251,0,0,16384,102060,712530,3804430336,791134208,470274048,14636023808,1280,73599
14-04 10:32:15,20.455,1.515,78.030,0,0,0,36864,128142,895752,3804278784,791252992,470274048,14636056576,1280,73599
14-04 10:32:16,19.851,1.241,78.908,0,0,0,0,125010,875394,3804303360,791261184,470274048,14636023808,1280,73599
14-04 10:32:17,18.481,0.506,80.759,0.253,0,0,53248,98497,694868,3804303360,791261184,470274048,14636023808,1280,73599
14-04 10:32:18,17.380,0.756,81.864,0,0,0,0,96115,689583,3804426240,791134208,470274048,14636027904,1280,73599
14-04 10:32:19,19.395,0.504,80.101,0,0,0,0,121436,857893,3804426240,791134208,470274048,14636027904,1280,73599
14-04 10:32:20,18.250,0.750,81,0,0,0,16384,100296,712530,3804422144,791134208,470278144,14636027904,1280,73599
14-04 10:32:21,17.337,0.503,82.161,0,0,0,0,89184,631098,3804422144,791134208,470278144,14636027904,1280,73599
14-04 10:32:22,19.036,0.254,80.711,0,0,0,0,120318,852018,3804422144,791134208,470278144,14636027904,1280,73599
14-04 10:32:23,17.632,1.259,80.856,0.252,0,0,12288,130335,916545,3804291072,791261184,470282240,14636027904,1280,73599
14-04 10:32:24,19.950,0.998,79.052,0,0,0,0,105218,735745,3804291072,791261184,470282240,14636027904,1280,73599
14-04 10:32:25,17.722,0.506,81.519,0.253,0,0,16384,101806,730031,3804286976,791261184,470286336,14636027904,1280,73599
14-04 10:32:26,17.929,0.505,81.566,0,0,0,73728,95230,673403,3804286976,791261184,470286336,14636027904,1280,73599
14-04 10:32:27,20.253,0.253,79.494,0,0,0,4096,139596,976481,3804286976,791261184,470286336,14636027904,1280,73599
14-04 10:32:28,19.849,0.503,79.648,0,0,0,40960,113813,796551,3804286976,791261184,470286336,14636027904,1280,73599
14-04 10:32:29,18.136,1.008,80.856,0,0,0,0,107295,753514,3804282880,791261184,470286336,14636032000,1280,73599
14-04 10:32:30,19.697,0.253,79.798,0.253,0,0,16384,116304,815466,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:31,19.144,1.008,79.849,0,0,0,0,102148,728885,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:32,17.884,0.756,81.360,0,0,0,0,91501,651385,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:33,17.424,0.758,81.818,0,0,0,20480,95164,672082,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:34,18.250,1.250,80.500,0,0,0,0,92972,654313,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:35,17.215,0.759,81.519,0.506,0,0,94208,91060,648599,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:36,17.766,0.761,81.472,0,0,0,0,104235,733940,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:37,16.539,0.509,82.952,0,0,0,12288,101057,712380,3804278784,791261184,470290432,14636032000,1280,73599
14-04 10:32:38,16.625,0.756,82.620,0,0,0,16384,86073,611130,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:39,19.095,0.754,80.151,0,0,0,0,119501,833535,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:40,17.424,0.505,81.818,0.253,0,0,49152,89148,631098,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:41,18.546,1.003,80.451,0,0,0,0,92589,652599,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:42,18.546,0.501,80.952,0,0,0,32768,91609,651199,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:43,17.766,0.508,81.726,0,0,0,0,99140,695029,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:44,16.751,0.508,82.741,0,0,0,0,107732,770479,3804274688,791261184,470290432,14636036096,1280,73599
14-04 10:32:45,19.451,1.247,79.302,0,0,0,36864,149314,1041473,3804209152,791326720,470290432,14636036096,1248,73600
14-04 10:32:46,17.293,1.253,81.203,0.251,0,0,16384,93106,668957,3804139520,791388160,470298624,14636036096,1248,73600
14-04 10:32:47,16.667,0.758,82.576,0,0,0,53248,95665,675531,3804139520,791388160,470298624,14636036096,1248,73600
14-04 10:32:48,18.342,0.754,80.905,0,0,0,0,110402,790084,3804139520,791388160,470298624,14636036096,1248,73600
14-04 10:32:49,18.182,1.010,80.808,0,0,0,0,120346,837803,3804135424,791388160,470298624,14636040192,1248,73600
14-04 10:32:50,17.929,0.505,81.566,0,0,0,0,97701,691815,3804135424,791388160,470298624,14636040192,1248,73600
14-04 10:32:51,17.215,0.759,81.772,0.253,0,0,16384,101173,711173,3804131328,791388160,470302720,14636040192,1248,73600
14-04 10:32:52,18.481,0.506,81.013,0,0,0,12288,118222,834876,3804131328,791388160,470306816,14636036096,1248,73600
14-04 10:32:53,18.045,1.003,80.952,0,0,0,0,87745,629864,3804123136,791388160,470306816,14636044288,1248,73600
14-04 10:32:54,17.172,0.505,82.323,0,0,0,0,85306,610472,3804119040,791388160,470306816,14636048384,1248,73600
14-04 10:32:55,17.337,0.251,82.412,0,0,0,0,85952,611008,3804119040,791388160,470306816,14636048384,1248,73600
14-04 10:32:56,16.327,0.765,82.908,0,0,0,0,91263,634708,3804119040,791388160,470306816,14636048384,1248,73600
14-04 10:32:57,16.709,1.013,82.025,0.253,0,0,53248,98199,693100,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:32:58,17.085,1.508,81.407,0,0,0,0,97507,691419,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:32:59,17.929,0.758,81.313,0,0,0,0,99256,709673,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:33:00,17.293,1.003,81.704,0,0,0,0,94512,672567,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:33:01,16.582,0.255,83.163,0,0,0,61440,85596,609987,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:33:02,18.593,0.754,80.653,0,0,0,0,107149,755942,3804114944,791388160,470310912,14636048384,1248,73600
14-04 10:33:03,16.373,0.756,82.872,0,0,0,40960,93703,669225,3804110848,791388160,470315008,14636048384,1248,73600
14-04 10:33:04,16.414,1.010,82.576,0,0,0,16384,82356,590382,3804110848,791388160,470315008,14636048384,1248,73600
14-04 10:33:05,16.373,1.008,82.620,0,0,0,20480,89849,633687,3804618752,790880256,470315008,14636048384,1248,73600
14-04 10:33:06,17.337,1.005,81.658,0,0,0,0,88683,631366,3804618752,790880256,470315008,14636048384,1248,73600
14-04 10:33:07,16.962,0.759,82.278,0,0,0,0,88838,631205,3804618752,790880256,470315008,14636048384,1248,73600
14-04 10:33:08,17.722,0.759,81.013,0.506,0,0,77824,96754,689405,3804614656,790880256,470319104,14636048384,1248,73600
14-04 10:33:09,20.500,0.750,78.750,0,0,0,0,128445,898341,3804614656,790880256,470319104,14636048384,1248,73600
14-04 10:33:10,19.048,0.752,80.201,0,0,0,0,108835,755087,3804614656,790880256,470319104,14636048384,1248,73600
14-04 10:33:11,16.751,0.508,82.741,0,0,0,0,92996,667384,3804614656,790880256,470319104,14636048384,1248,73600
14-04 10:33:12,19.144,1.008,79.849,0,0,0,4096,126548,897433,3804610560,790880256,470319104,14636052480,1248,73600
14-04 10:33:13,18.388,0.504,81.108,0,0,0,16384,89750,633202,3804610560,790880256,470327296,14636044288,1248,73600
14-04 10:33:14,18.182,0.758,80.808,0.253,0,0,49152,106309,753068,3804602368,790880256,470327296,14636052480,1248,73600
14-04 10:33:15,21.805,0.752,77.444,0,0,0,36864,127553,896020,3804102656,791379968,470327296,14636052480,1248,73600
14-04 10:33:16,19.084,1.018,79.898,0,0,0,0,110061,773336,3804348416,791134208,470327296,14636052480,1248,73600
14-04 10:33:17,19.202,0.998,79.800,0,0,0,57344,107420,754374,3804348416,791134208,470327296,14636052480,1248,73600
14-04 10:33:18,17.544,1.003,81.454,0,0,0,0,91965,650435,3804348416,791134208,470327296,14636052480,1248,73600
14-04 10:33:19,19.095,0.754,79.899,0.251,0,0,16384,106905,753514,3804340224,791134208,470331392,14636056576,1248,73600
14-04 10:33:20,18,0.750,81.250,0,0,0,0,99673,712262,3804340224,791134208,470331392,14636056576,1248,73600
14-04 10:33:21,18.182,0.505,81.313,0,0,0,0,93693,669225,3804340224,791134208,470331392,14636056576,1248,73600
14-04 10:33:22,18.640,1.008,80.353,0,0,0,12288,103467,732727,3804340224,791134208,470331392,14636056576,1248,73600
14-04 10:33:23,19.048,1.003,79.950,0,0,0,0,107453,753681,3804213248,791261184,470331392,14636056576,1248,73600
14-04 10:33:24,17.500,1,81.250,0.250,0,0,16384,93128,654313,3804209152,791261184,470335488,14636056576,1248,73600
14-04 10:33:25,18.342,0.754,80.905,0,0,0,0,99016,709673,3804205056,791261184,470335488,14636060672,1248,73600
14-04 10:33:26,17.632,1.008,81.360,0,0,0,0,105376,752978,3804205056,791261184,470335488,14636060672,1248,73600
14-04 10:33:27,18.844,1.256,79.899,0,0,0,32768,108959,757257,3804205056,791261184,470335488,14636060672,1248,73600
14-04 10:33:28,17.380,1.008,81.612,0,0,0,0,97934,693409,3804200960,791261184,470335488,14636064768,1248,73600
14-04 10:33:29,19.048,1.003,79.699,0.251,0,0,16384,115256,830584,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:30,18.342,1.005,80.653,0,0,0,0,106942,752978,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:31,18.593,0.503,80.905,0,0,0,0,125750,875662,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:32,17.677,0.253,82.071,0,0,0,12288,88495,613704,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:33,17.172,0.758,82.071,0,0,0,57344,94788,671814,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:34,15.385,1.282,83.333,0,0,0,0,93034,668957,3804196864,791261184,470339584,14636064768,1248,73600
14-04 10:33:35,16.291,1.504,81.955,0.251,0,0,73728,91356,651456,3804700672,790753280,470343680,14636064768,1248,73600
14-04 10:33:36,19.444,0.505,80.051,0,0,0,0,103086,732888,3804700672,790753280,470343680,14636064768,1248,73600
14-04 10:33:37,18.750,0.750,80.500,0,0,0,0,91643,651563,3804700672,790753280,470343680,14636064768,1248,73600
14-04 10:33:38,17.293,0.752,81.704,0.251,0,0,24576,97518,692172,3804700672,790753280,470343680,14636064768,1248,73600
14-04 10:33:39,18.782,0.254,80.964,0,0,0,0,99047,694761,3804700672,790753280,470343680,14636064768,1248,73600
14-04 10:33:40,18.342,1.256,80.151,0.251,0,0,126976,95037,672082,3804692480,790753280,470351872,14636064768,1248,73600
14-04 10:33:41,17.632,0.756,81.612,0,0,0,0,88674,631098,3804692480,790753280,470351872,14636064768,1248,73600
14-04 10:33:42,17.128,1.259,81.612,0,0,0,40960,134515,954855,3804565504,790880256,470351872,14636064768,1312,73600
14-04 10:33:43,15.250,0.750,83.750,0.250,0,0,61440,176703,1242981,3804561408,790880256,470351872,14636068864,1312,73600
14-04 10:33:44,13.350,0.756,85.894,0,0,0,0,166424,1182210,3804561408,790880256,470351872,14636068864,1312,73600
14-04 10:33:45,17.259,0.508,81.980,0.254,0,0,53248,178089,1262464,3804192768,791248896,470355968,14636064768,1312,73600
14-04 10:33:46,15.212,0.748,84.040,0,0,0,12288,178782,1262196,3804172288,791261184,470355968,14636068864,1312,73600
14-04 10:33:47,13.924,0.759,85.316,0,0,0,0,209960,1484270,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:48,13.889,0.253,85.859,0,0,0,0,154149,1081029,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:49,15.174,0.746,84.080,0,0,0,0,213988,1523993,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:50,14.394,0.253,85.354,0,0,0,28672,217652,1529707,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:51,13.889,0.758,85.101,0.253,0,0,53248,217930,1523993,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:52,13.033,0.752,86.216,0,0,0,20480,209573,1465883,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:53,14.713,0.748,84.539,0,0,0,0,147144,1038258,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:54,18,0.750,81.250,0,0,0,0,155366,1081831,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:55,15.960,1.247,82.544,0.249,0,0,16384,162415,1141621,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:56,17.544,0.501,81.955,0,0,0,0,94037,670241,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:57,16.962,0.506,82.532,0,0,0,36864,107188,754132,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:58,17.544,0.251,82.206,0,0,0,8192,85962,610740,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:33:59,17.884,1.008,81.108,0,0,0,0,90617,648599,3804168192,791261184,470355968,14636072960,1312,73600
14-04 10:34:00,18.250,1,80.500,0.250,0,0,16384,108428,756103,3804164096,791261184,470360064,14636072960,1312,73600
